date,Short_Portfolio
1973-12-31,0.03186381075320357
1974-01-31,0.03951890917100711
1974-02-28,0.02403030366119905
1974-03-31,-0.0283310423636827
1974-04-30,-0.057090411145954104
1974-05-31,-0.056396596662965405
1974-06-30,-0.024982725148374536
1974-07-31,-0.03733803242609701
1974-08-31,-0.09327897747539746
1974-09-30,-0.07040698576555125
1974-10-31,0.14512100418611468
1974-11-30,-0.025085595208966742
1974-12-31,-0.015098763090172454
1975-01-31,0.2014160084517779
1975-02-28,0.04596665097325693
1975-03-31,0.04899588531350134
1975-04-30,0.0427513740582611
1975-05-31,0.055544921240443496
1975-06-30,0.07711994554894996
1975-07-31,-0.053120069201862394
1975-08-31,-0.016157442657536835
1975-09-30,-0.03378490222697687
1975-10-31,0.05956547402683246
1975-11-30,0.03613185076323447
1975-12-31,0.0008651036663528742
1976-01-31,0.14387270690017862
1976-02-29,0.018593010130905762
1976-03-31,0.01714818905590113
1976-04-30,-0.0032587895798912576
1976-05-31,-0.0032323576317758785
1976-06-30,0.057426656949404874
1976-07-31,-0.005701992441165062
1976-08-31,-0.0037337918569509704
1976-09-30,0.02759614777271462
1976-10-31,-0.023225912396673803
1976-11-30,0.027967941765677257
1976-12-31,0.0727409330043862
1977-01-31,-0.028596274675209844
1977-02-28,-0.013424698977267077
1977-03-31,0.0034119488123028983
1977-04-30,0.015054886460724148
1977-05-31,-0.012050153271317584
1977-06-30,0.04420954588051613
1977-07-31,-0.02176871519097316
1977-08-31,-0.02272372140940679
1977-09-30,0.0020472769203709177
1977-10-31,-0.038838010360681484
1977-11-30,0.04807720720085627
1977-12-31,0.010346914711949996
1978-01-31,-0.059255714440969096
1978-02-28,-0.011689145458076918
1978-03-31,0.045499654589983576
1978-04-30,0.07388701507217632
1978-05-31,0.03093018653647043
1978-06-30,-0.012052430108458065
1978-07-31,0.052506177348166566
1978-08-31,0.0387895519836903
1978-09-30,0.0005178775039215004
1978-10-31,-0.11205988650466822
1978-11-30,0.02349172979796828
1978-12-31,0.0050126030135838025
1979-01-31,0.06889240920528529
1979-02-28,-0.025146401215165835
1979-03-31,0.06703836862887448
1979-04-30,0.002822647545781009
1979-05-31,-0.008800215435294497
1979-06-30,0.04744980323960665
1979-07-31,0.024550986014390597
1979-08-31,0.0662703741594021
1979-09-30,0.0008742291098893852
1979-10-31,-0.0847212100709177
1979-11-30,0.05785793849871656
1979-12-31,0.03570745231319056
1980-01-31,0.04939753646977946
1980-02-29,-0.034450411160469756
1980-03-31,-0.09193190122833833
1980-04-30,0.05753781896267315
1980-05-31,0.08153537297723963
1980-06-30,0.035510234808176576
1980-07-31,0.07714866217422374
1980-08-31,0.01386262794731773
1980-09-30,0.019276341967663084
1980-10-31,0.00012703265178430753
1980-11-30,0.03721678795784411
1980-12-31,0.00751498166187454
1981-01-31,-0.005190161749610788
1981-02-28,0.032669418667997205
1981-03-31,0.0821939060265974
1981-04-30,3.0278989577148425e-05
1981-05-31,0.026387202542571098
1981-06-30,-0.005192068915154012
1981-07-31,-0.02718092232202498
1981-08-31,-0.04813933700409394
1981-09-30,-0.04156188408248545
1981-10-31,0.04930489188699437
1981-11-30,0.04434847193557216
1981-12-31,-0.020826797777657474
1982-01-31,-0.005347304849399751
1982-02-28,-0.014886655513665019
1982-03-31,0.007344496816916816
1982-04-30,0.05247962489187359
1982-05-31,-0.04245296566097713
1982-06-30,-0.004834107238941008
1982-07-31,-0.017908074893661544
1982-08-31,0.1311505652552328
1982-09-30,0.019123764107149298
1982-10-31,0.1272499099339941
1982-11-30,0.05113205196840291
1982-12-31,0.021104170636818635
1983-01-31,0.021869157840228557
1983-02-28,0.03581782044993754
1983-03-31,0.055691378112761446
1983-04-30,0.07410903787274274
1983-05-31,0.012571732875125613
1983-06-30,0.025128640712987278
1983-07-31,-0.020786046853020886
1983-08-31,0.0061530600878659525
1983-09-30,0.02998490776083476
1983-10-31,-0.0006933799060302144
1983-11-30,0.040779024664197645
1983-12-31,-0.01357609211885422
1984-01-31,-0.015408015221377056
1984-02-29,-0.04347797606123812
1984-03-31,0.02694672102365125
1984-04-30,-0.004704746055611076
1984-05-31,-0.04997859119932307
1984-06-30,0.032767553205623245
1984-07-31,-0.017000051005181743
1984-08-31,0.11142074326871985
1984-09-30,0.013326532058299383
1984-10-31,0.012812198801787376
1984-11-30,0.006301351478493635
1984-12-31,0.02838140669522721
1985-01-31,0.06905570860643537
1985-02-28,0.021898022833055517
1985-03-31,0.019117364799489722
1985-04-30,-0.005923815841788847
1985-05-31,0.07699676037915379
1985-06-30,0.02333922132448106
1985-07-31,-0.00863391460938943
1985-08-31,0.005341980826560271
1985-09-30,-0.039279497822066245
1985-10-31,0.0524282134115778
1985-11-30,0.07048511986836994
1985-12-31,0.047066708708230806
1986-01-31,0.022195108852130097
1986-02-28,0.07738540977788896
1986-03-31,0.0492749105554884
1986-04-30,-0.02242692291389285
1986-05-31,0.05616521319872343
1986-06-30,0.010077012348984522
1986-07-31,-0.05558819077012851
1986-08-31,0.08388206995627777
1986-09-30,-0.06603408656202155
1986-10-31,0.062317456532176005
1986-11-30,0.018221610948799673
1986-12-31,-0.03591265763339722
1987-01-31,0.12580505299991945
1987-02-28,0.045664552647287984
1987-03-31,0.01577641823584331
1987-04-30,-0.01563390653215045
1987-05-31,0.01789822179807321
1987-06-30,0.05036221799448767
1987-07-31,0.0682336691712348
1987-08-31,0.018962515118752212
1987-09-30,-0.015196928013579875
1987-10-31,-0.23279451991323435
1987-11-30,-0.05433353769289142
1987-12-31,0.07885182365146953
1988-01-31,0.05464800084443373
1988-02-29,0.061402104696041036
1988-03-31,-0.007933303624570905
1988-04-30,0.004461917470847211
1988-05-31,0.012518357625820476
1988-06-30,0.05496618087925423
1988-07-31,-0.0003937519239946797
1988-08-31,-0.019898271544044714
1988-09-30,0.04199372306258328
1988-10-31,0.01673561211891989
1988-11-30,-0.022876073445950065
1988-12-31,0.019969270600666843
1989-01-31,0.07289072718901156
1989-02-28,-0.010159966497273987
1989-03-31,0.019377741003425507
1989-04-30,0.04817127950641355
1989-05-31,0.044521689260452676
1989-06-30,0.004272757652708892
1989-07-31,0.08047015866333429
1989-08-31,0.023600108966988984
1989-09-30,-0.018471246952705044
1989-10-31,-0.039594028138062745
1989-11-30,0.01517249501676258
1989-12-31,0.01830651307108198
1990-01-31,-0.06868992920604365
1990-02-28,0.011630546696936138
1990-03-31,0.021622175451924772
1990-04-30,-0.042852784042814396
1990-05-31,0.09120576753284762
1990-06-30,-0.01259378252780875
1990-07-31,-0.014513798981561663
1990-08-31,-0.09765442933008042
1990-09-30,-0.05900844548411789
1990-10-31,-0.003593051813210641
1990-11-30,0.08430104536725987
1990-12-31,0.030854368949249263
1991-01-31,0.06422723922074232
1991-02-28,0.0709685608183527
1991-03-31,0.027936516330789356
1991-04-30,0.0058858483496130164
1991-05-31,0.049492851929115705
1991-06-30,-0.04381542173223245
1991-07-31,0.040609068485482076
1991-08-31,0.017078308064765173
1991-09-30,-0.013815236486726746
1991-10-31,0.017621602447246063
1991-11-30,-0.04599947387659979
1991-12-31,0.102017636966248
1992-01-31,0.009066129838780657
1992-02-29,0.029277457870287932
1992-03-31,-0.01706031296238562
1992-04-30,0.02904796308393484
1992-05-31,0.0070875857282251715
1992-06-30,-0.018166940462885715
1992-07-31,0.048326469094715274
1992-08-31,-0.02195351957219136
1992-09-30,0.01905312948556472
1992-10-31,0.015007355044760579
1992-11-30,0.03586502184297147
1992-12-31,0.02166965573119823
1993-01-31,0.021380372181357212
1993-02-28,0.01824492276117484
1993-03-31,0.028037019561679106
1993-04-30,-0.011815479969662404
1993-05-31,0.019782162206502425
1993-06-30,0.00492520694857761
1993-07-31,0.002689060176202616
1993-08-31,0.04495476948987307
1993-09-30,-0.009514500024116322
1993-10-31,0.016775304052865463
1993-11-30,-0.013764362136993051
1993-12-31,0.02311126121467707
1994-01-31,0.03628572786516571
1994-02-28,-0.016962090805201245
1994-03-31,-0.040200180007189557
1994-04-30,0.0036212817294718133
1994-05-31,0.006435347840729879
1994-06-30,-0.02286613763700708
1994-07-31,0.03940121099278388
1994-08-31,0.052152878882538035
1994-09-30,-0.03298561567120994
1994-10-31,0.010125964987284755
1994-11-30,-0.03798195318483022
1994-12-31,0.018969337166309108
1995-01-31,0.026728591374423127
1995-02-28,0.046753364293495
1995-03-31,0.02237011214703726
1995-04-30,0.020320610584799417
1995-05-31,0.03963220502068156
1995-06-30,0.019726860695629567
1995-07-31,0.027170984556233856
1995-08-31,0.011232149947931112
1995-09-30,0.0274444777363708
1995-10-31,-0.017948322314463153
1995-11-30,0.05077563158902397
1995-12-31,0.020193673018369142
1996-01-31,0.03752470469800669
1996-02-29,0.009688601826656568
1996-03-31,0.020003727632242514
1996-04-30,0.022079286578289628
1996-05-31,0.01923881318468526
1996-06-30,-0.001541442627971192
1996-07-31,-0.0546118093221715
1996-08-31,0.03334078610182584
1996-09-30,0.045497458407561316
1996-10-31,0.020360200420275643
1996-11-30,0.0628655036968308
1996-12-31,-0.020100002745875402
1997-01-31,0.034133333596502335
1997-02-28,0.018130749748132672
1997-03-31,-0.03129796191855322
1997-04-30,0.028868424057430158
1997-05-31,0.06910640100489636
1997-06-30,0.04157692391838071
1997-07-31,0.0785659079259215
1997-08-31,-0.029746539491823286
1997-09-30,0.04901430052082629
1997-10-31,-0.030448832731517834
1997-11-30,0.03661169644959847
1997-12-31,0.02063807745233918
1998-01-31,-0.005926406427993873
1998-02-28,0.07392311287481106
1998-03-31,0.04837285672180472
1998-04-30,-0.0010592221577259728
1998-05-31,-0.017858011290078815
1998-06-30,0.013434050309393845
1998-07-31,-0.04367432774061482
1998-08-31,-0.11119597836058517
1998-09-30,0.060145502504154374
1998-10-31,0.08081682410744576
1998-11-30,0.041041344514561866
1998-12-31,0.015734687408234603
1999-01-31,-0.006354796397109322
1999-02-28,-0.006475271268767008
1999-03-31,0.028798877652662667
1999-04-30,0.11306146603320863
1999-05-31,0.001003960448851909
1999-06-30,0.022133103398561327
1999-07-31,-0.027532538005132223
1999-08-31,-0.029432280047175446
1999-09-30,-0.04235769218855144
1999-10-31,0.035856742248116996
1999-11-30,-0.007810792527280385
1999-12-31,0.025063922597442712
2000-01-31,-0.06682479788971346
2000-02-29,-0.056771840348048455
2000-03-31,0.12021040316389076
2000-04-30,0.017961678090186346
2000-05-31,0.05110073552224552
2000-06-30,-0.036252749828414234
2000-07-31,0.0038017225243146355
2000-08-31,0.06363236370420267
2000-09-30,0.006516291386900271
2000-10-31,0.053902393648470354
2000-11-30,-0.012002590510887826
2000-12-31,0.08924783436320974
2001-01-31,0.012935703343099857
2001-02-28,-0.013421799386396807
2001-03-31,-0.030322020341159984
2001-04-30,0.052710823497054374
2001-05-31,0.032219524316495836
2001-06-30,-0.02515351832602321
2001-07-31,0.017209198097921357
2001-08-31,-0.03156037221079555
2001-09-30,-0.09894763477640672
2001-10-31,0.014962475650916145
2001-11-30,0.09939426699560769
2001-12-31,0.024359074207849274
2002-01-31,0.007645050842798102
2002-02-28,0.004017842913851246
2002-03-31,0.05207106472268572
2002-04-30,-0.02820141941517302
2002-05-31,0.0026182916223600845
2002-06-30,-0.05320010520646275
2002-07-31,-0.08077628114047118
2002-08-31,0.002149390413002806
2002-09-30,-0.09841722698521499
2002-10-31,0.050002066465587955
2002-11-30,0.08395934719854128
2002-12-31,-0.04195604987237803
2003-01-31,-0.03092013148876125
2003-02-28,-0.024956119016590346
2003-03-31,0.0029952238775839664
2003-04-30,0.10140569361809151
2003-05-31,0.08457609240627208
2003-06-30,0.008035041269719274
2003-07-31,0.02439285739907836
2003-08-31,0.041225239096247465
2003-09-30,-0.015775959681122626
2003-10-31,0.06974595166924782
2003-11-30,0.018372803340455855
2003-12-31,0.0479649326719941
2004-01-31,0.021394197478063766
2004-02-29,0.026477221080570296
2004-03-31,-0.0027813540814121403
2004-04-30,-0.011585848829335632
2004-05-31,0.014608137090686582
2004-06-30,0.029883530278503313
2004-07-31,-0.030066233775593188
2004-08-31,0.0070389686928288625
2004-09-30,0.031421784764895495
2004-10-31,0.02011071793179188
2004-11-30,0.05246952284066887
2004-12-31,0.03751629385790747
2005-01-31,-0.019961909531556302
2005-02-28,0.02768145959480737
2005-03-31,-0.00706519072904821
2005-04-30,-0.020834764221357792
2005-05-31,0.033108074152831894
2005-06-30,0.019406066958968748
2005-07-31,0.0481908041168623
2005-08-31,-0.008240018287094301
2005-09-30,0.014547568381003828
2005-10-31,-0.020838785557843444
2005-11-30,0.041643529365311134
2005-12-31,0.012054932696094933
2006-01-31,0.03994204992915804
2006-02-28,0.00508060768836063
2006-03-31,0.012532216886678348
2006-04-30,0.01360713633385127
2006-05-31,-0.023181414220439907
2006-06-30,0.005014562490218069
2006-07-31,-0.002281531240506861
2006-08-31,0.025369648485386614
2006-09-30,0.018380020477683313
2006-10-31,0.034547658302181275
2006-11-30,0.02009031786224588
2006-12-31,0.013288185941919809
2007-01-31,0.024598932039792774
2007-02-28,-0.006973346661636836
2007-03-31,0.0070248457819228755
2007-04-30,0.046523572724967044
2007-05-31,0.0287129056394725
2007-06-30,-0.017600580667081325
2007-07-31,-0.04403469745420067
2007-08-31,0.0030511332969584536
2007-09-30,0.026934584316445513
2007-10-31,0.020062585416701268
2007-11-30,-0.03589606831767295
2007-12-31,-0.015623108142166183
2008-01-31,-0.03652648970720507
2008-02-29,-0.03168819533255676
2008-03-31,-0.003425172663177399
2008-04-30,0.04093905977375477
2008-05-31,0.02683608736946013
2008-06-30,-0.09130789722273852
2008-07-31,0.007289256999227413
2008-08-31,0.02477398389036277
2008-09-30,-0.0813942853229919
2008-10-31,-0.18137234784012632
2008-11-30,-0.06872980325751436
2008-12-31,0.038829848185220686
2009-01-31,-0.07969781140113
2009-02-28,-0.10082194613990395
2009-03-31,0.09113987288429504
2009-04-30,0.13379869454709953
2009-05-31,0.054693009976061475
2009-06-30,3.7521814343748246e-05
2009-07-31,0.07826495556745929
2009-08-31,0.04357773986519317
2009-09-30,0.04754457536621745
2009-10-31,-0.02672273736815308
2009-11-30,0.0567348321359976
2009-12-31,0.042262095189292394
2010-01-31,-0.025865177642878504
2010-02-28,0.0381220875215494
2010-03-31,0.060260257212470775
2010-04-30,0.026590604259316992
2010-05-31,-0.06927618170735875
2010-06-30,-0.05354245582440888
2010-07-31,0.06471540335223139
2010-08-31,-0.03630319867918793
2010-09-30,0.0948950413148239
2010-10-31,0.03439026871354921
2010-11-30,0.002206846747834233
2010-12-31,0.06257144369292483
2011-01-31,0.016889489793000298
2011-02-28,0.038766090285732975
2011-03-31,0.009167262402138518
2011-04-30,0.03677964374946566
2011-05-31,0.0037979002631266918
2011-06-30,-0.018928996064678474
2011-07-31,-0.0336837199532756
2011-08-31,-0.04834798206691045
2011-09-30,-0.06558726528139598
2011-10-31,0.12144478644638329
2011-11-30,-0.00564534306440131
2011-12-31,0.003285457820938611
2012-01-31,0.044477833951625544
2012-02-29,0.039892029855058755
2012-03-31,0.028500885233778705
2012-04-30,-0.004812162727542957
2012-05-31,-0.05335425793668082
2012-06-30,0.03625828115624016
2012-07-31,0.008256607554937003
2012-08-31,0.026521628526508245
2012-09-30,0.0205829556328463
2012-10-31,-0.0006540180687142543
2012-11-30,0.010453814429435434
2012-12-31,0.01698526045365569
2013-01-31,0.058282765500296194
2013-02-28,0.017790079972411575
2013-03-31,0.04819533322154453
2013-04-30,0.021782358706636397
2013-05-31,0.016903728129998102
2013-06-30,-0.005439017972297787
2013-07-31,0.05433456756718951
2013-08-31,-0.028819392399277825
2013-09-30,0.03653968702607318
2013-10-31,0.0410488698170772
2013-11-30,0.02519711320163721
2013-12-31,0.028247935923858367
2014-01-31,-0.025175347383291725
2014-02-28,0.055482081703645214
2014-03-31,0.008930077419588945
2014-04-30,0.008122129359720301
2014-05-31,0.02224578598201407
2014-06-30,0.02048503481477284
2014-07-31,-0.019761896418896814
2014-08-31,0.041661678156476964
2014-09-30,-0.014038900969224697
2014-10-31,0.03657679875085875
2014-11-30,0.029730851202526744
2014-12-31,0.004744458656602309
2015-01-31,-0.022242895259748412
2015-02-28,0.054582941676283296
2015-03-31,-0.0038788196238358098
2015-04-30,-0.0008651301639067931
2015-05-31,0.010443264136826351
2015-06-30,-0.021950083154632996
2015-07-31,0.010408335413988029
2015-08-31,-0.04929987647887052
2015-09-30,-0.02714686347862744
2015-10-31,0.06889237438317147
2015-11-30,0.0017824408674964008
2015-12-31,-0.02511315689955791
2016-01-31,-0.043120561261607175
2016-02-29,0.018886681158993578
2016-03-31,0.07769021219108077
2016-04-30,0.013213494091096765
2016-05-31,0.015769884124762705
2016-06-30,0.01644854689713255
2016-07-31,0.03662287142463819
2016-08-31,0.0021139043173910876
2016-09-30,0.0001598021612460906
2016-10-31,-0.023662848958041993
2016-11-30,0.0537935885301981
2016-12-31,0.012172952272549832
2017-01-31,0.020802670464991825
2017-02-28,0.03691272389035532
2017-03-31,-0.003404260966744354
2017-04-30,0.009522053629329248
2017-05-31,0.010830357385389377
2017-06-30,0.0151469734479465
2017-07-31,0.01550042869614816
2017-08-31,-0.009737015701742579
2017-09-30,0.034038753116831175
2017-10-31,0.014171560787916999
2017-11-30,0.04366144611752854
2017-12-31,0.01665025180642765
2018-01-31,0.047245506441060556
2018-02-28,-0.04243231638322591
2018-03-31,-0.005002180705147435
2018-04-30,0.005321887211765778
2018-05-31,0.014313227245705409
2018-06-30,0.006367954286902446
2018-07-31,0.03648514283973526
2018-08-31,0.016595691135223987
2018-09-30,0.004903472992169046
2018-10-31,-0.06899676285607396
2018-11-30,0.03010039863636184
2018-12-31,-0.09235461706312531
2019-01-31,0.10253641857479505
2019-02-28,0.03434658868071056
2019-03-31,0.013596655597562853
2019-04-30,0.0377721458041943
2019-05-31,-0.057839787234387124
2019-06-30,0.06869403509228797
2019-07-31,0.012103487190544875
2019-08-31,-0.01591386999061356
2019-09-30,0.029630332062012186
2019-10-31,0.0029964056760181192
2019-11-30,0.03555114908106019
2019-12-31,0.03111444024352619
2020-01-31,-0.015532561209093295
2020-02-29,-0.0882189077174742
2020-03-31,-0.15565665931755382
2020-04-30,0.12329801009125449
2020-05-31,0.05475480607750555
2020-06-30,0.004686054928885438
2020-07-31,0.045174438830294227
2020-08-31,0.033369952964321534
2020-09-30,-0.020633306333757626
2020-10-31,-0.010529593911608568
2020-11-30,0.12015329100394899
2020-12-31,0.03330887634543221
2021-01-31,-0.009170182825950881
2021-02-28,0.04814756217086667
2021-03-31,0.06508862772459056
2021-04-30,0.04776543262441709
2021-05-31,0.02059849597281742
2021-06-30,0.0019747486016558373
2021-07-31,0.018459103694749242
2021-08-31,0.02115690541415595
2021-09-30,-0.04287532550799078
2021-10-31,0.05295125592493406
2021-11-30,-0.023637856267808784
2021-12-31,0.08052007902348161
2022-01-31,-0.04486804566744159
2022-02-28,-0.009567725054629585
2022-03-31,0.03669254546901575
2022-04-30,-0.05148810747110095
2022-05-31,0.006691080740150961
2022-06-30,-0.08119415317641815
2022-07-31,0.07571691446947082
2022-08-31,-0.02912213660962076
2022-09-30,-0.09037673048009286
2022-10-31,0.09841337188617735
2022-11-30,0.0680332596754005
2022-12-31,-0.039440115887494874
2023-01-31,0.05977340585655393
2023-02-28,-0.03077749577131555
2023-03-31,0.001058132108298518
2023-04-30,0.008660244136341892
2023-05-31,-0.046031147592370245
2023-06-30,0.07562966108130617
2023-07-31,0.02950969046688424
2023-08-31,-0.02745780405809964
2023-09-30,-0.040083712273017845
2023-10-31,-0.020830409010412332
2023-11-30,0.08263371214345507
2023-12-31,0.05618718598305003
2024-01-31,-0.002039050693669277
2024-02-29,0.037205729707841466
2024-03-31,0.05144890761984419
2024-04-30,-0.046224049290354
2024-05-31,0.025811686522767645
2024-06-30,-0.0023382461783233
2024-07-31,0.05119751579306997
2024-08-31,0.03370194615341142
2024-09-30,0.014981875474497024
2024-10-31,-0.010587319502797973
2024-11-30,0.0575256046350153
2024-12-31,-0.06953324178687512
