date,Preference Return
1971-03-31,0.0017647560415240196
1971-04-30,-0.0006859439052602917
1971-05-28,0.005893561932614914
1971-06-30,0.010749382820017637
1971-07-30,0.0050202055585625155
1971-08-31,-0.006061226837162793
1971-09-30,0.010908626158871993
1971-10-29,0.017957223431982437
1971-11-30,0.022087589284918704
1971-12-31,-0.018966230147425128
1972-01-31,-0.015723427253688645
1972-02-29,0.005747286462823863
1972-03-30,0.0089782227868789
1972-04-28,0.003024057852424619
1972-05-31,0.02407048722280589
1972-06-30,0.01356924913696345
1972-07-31,0.026600672944454284
1972-08-31,0.0023659766256326764
1972-09-29,0.020102111419365683
1972-10-31,0.01062715671601196
1972-11-30,-0.01923304041076679
1972-12-29,0.027493435061482628
1973-01-31,0.03752184178468512
1973-02-28,0.01728893384359173
1973-03-30,0.015346380779434045
1973-04-30,0.011863615440143513
1973-05-31,0.03648445421214535
1973-06-29,0.02439261295292424
1973-07-31,-0.030053260632034937
1973-08-31,-0.008174480247731375
1973-09-28,-0.04560479680303374
1973-10-31,0.005588318387029176
1973-11-30,0.052015303300616655
1973-12-31,0.015139814446869843
1974-01-31,-0.07146472466514937
1974-02-28,-0.010363231057104405
1974-03-29,0.0020634680227631583
1974-04-30,0.020562995467742907
1974-05-31,0.04112003147052597
1974-06-28,0.018562600617686636
1974-07-31,-0.020749151692150393
1974-08-30,0.01176495397052682
1974-09-30,-0.0293175182477374
1974-10-31,0.044340289818324496
1974-11-29,-0.0014280947584884504
1974-12-31,0.020651228079305833
1975-01-31,-0.09253800578645965
1975-02-28,0.02696027311502163
1975-03-31,-0.03920472519384095
1975-04-30,0.013478117138949676
1975-05-30,-0.0024451160760223106
1975-06-30,-0.01333262966633568
1975-07-31,-0.00744075492478706
1975-08-29,0.014881790238274566
1975-09-30,0.006178121847185861
1975-10-31,0.022222302048508315
1975-11-28,-0.002584804580854555
1975-12-31,-0.0059366013886425015
1976-01-30,-0.03522614662887655
1976-02-27,-0.03750466327225667
1976-03-31,0.016880614745602575
1976-04-30,0.0015283590829648632
1976-05-28,0.011451501277515576
1976-06-30,-0.007310467092083869
1976-07-30,0.0009148727051837844
1976-08-31,0.014108827946234137
1976-09-30,0.0065122691781270975
1976-10-29,0.005618806176984355
1976-11-30,-0.020199617789572213
1976-12-31,-0.018285883624813294
1977-01-31,-0.011779015854197016
1977-02-28,0.004943846906985206
1977-03-31,-0.011528847816935374
1977-04-29,-0.005253221182252943
1977-05-31,0.001150878771006567
1977-06-30,-0.0028105491645764383
1977-07-29,0.004201549997817945
1977-08-31,0.005096972780190025
1977-09-30,0.0029847084225776113
1977-10-31,-0.0028632892467521515
1977-11-30,-0.02406228722888467
1977-12-30,0.00592461372015589
1978-01-31,-0.006505580806357221
1978-02-28,-0.003980390672016337
1978-03-31,-0.02333568081421781
1978-04-28,0.008256195173779207
1978-05-31,-0.017330209156759584
1978-06-30,-0.002483413386163468
1978-07-31,-0.0016384926749045126
1978-08-31,-0.014004007108688286
1978-09-29,0.005828369940290939
1978-10-31,0.046279504828326684
1978-11-30,0.001045164538993188
1978-12-29,0.010078611436853345
1979-01-31,-0.023501521922425724
1979-02-28,0.0037241416665423875
1979-03-30,-0.013114559473477574
1979-04-30,-0.0041003928309670265
1979-05-31,-0.0012070552711144246
1979-06-29,-0.008391254225174866
1979-07-31,-0.012715446899907397
1979-08-31,-0.00716443146474964
1979-09-28,0.005760664324357326
1979-10-31,0.028916490588804522
1979-11-30,-0.008886923816620068
1979-12-31,-0.018577298662780135
1980-01-31,0.011215558936177393
1980-02-29,0.04570660950144275
1980-03-31,0.015448558222766251
1980-04-30,0.0007833274505677293
1980-05-30,-0.02273937469278868
1980-06-30,0.0003952613726685081
1980-07-31,-0.01780033412224194
1980-08-29,-0.010180902897951104
1980-09-30,0.004094282208334386
1980-10-31,0.015067318502334642
1980-11-28,0.060369823645899476
1980-12-31,-0.012078939754625618
1981-01-30,-0.02562821309911055
1981-02-27,-0.0029507287616694633
1981-03-31,-0.03480171964177466
1981-04-30,-0.014995622805785567
1981-05-29,-0.006341233418060234
1981-06-30,0.006355748280539544
1981-07-31,0.024427038212979046
1981-08-31,0.009860959703880491
1981-09-30,0.006990670619125901
1981-10-30,0.002431682758317226
1981-11-30,0.004873336953565288
1981-12-31,-0.004888467874007096
1982-01-29,0.009776479994261534
1982-02-26,-0.00824105782832512
1982-03-31,0.0006404880728610213
1982-04-30,-0.0030158985513234274
1982-05-28,0.018320529283174538
1982-06-30,-0.0031763242973166708
1982-07-30,0.0009542899832118423
1982-08-31,0.0023660137712339657
1982-09-30,-0.002392698794374171
1982-10-29,-0.022285771630470144
1982-11-30,-0.0078392204364481
1982-12-31,0.007421787889146075
1983-01-31,0.005590314051912022
1983-02-28,-0.010577970220141376
1983-03-31,-0.011063866227196767
1983-04-29,0.011467400730748423
1983-05-31,-0.02726527507816504
1983-06-30,0.01135370335274214
1983-07-29,-0.0011423312847175689
1983-08-31,0.015932510939096367
1983-09-30,-0.007671142892040704
1983-10-31,0.010523625384437367
1983-11-30,-0.01811455590967394
1983-12-30,0.006344919890462549
1984-01-31,0.015620441577887657
1984-02-29,0.018881733279605198
1984-03-30,-0.0013735073136207608
1984-04-30,0.01894561434665725
1984-05-31,0.010493277974407356
1984-06-29,-0.0044423542814362345
1984-07-31,0.02049013550611194
1984-08-31,-0.011667599556144909
1984-09-28,0.00010416043537909286
1984-10-31,0.005973144889627943
1984-11-30,-0.004761422116993239
1984-12-31,0.003101838670977519
1985-01-31,-0.014097621933461965
1985-02-28,0.006938715022928144
1985-03-29,0.009000795167719799
1985-04-30,0.011063184366974906
1985-05-31,0.0003849869030518732
1985-06-28,0.003916235893964736
1985-07-31,-0.008830548046752993
1985-08-30,0.004193417406337955
1985-09-30,0.014631996510667988
1985-10-31,0.006412120107936764
1985-11-29,0.0010722319024771693
1985-12-31,0.007536195863909169
1986-01-31,-0.007658818701475285
1986-02-28,-5.2010139749814055e-05
1986-03-31,-0.0008376788426708789
1986-04-30,0.010818333352770014
1986-05-30,0.0009382605684815568
1986-06-30,0.018773483050942674
1986-07-31,0.02272289666533247
1986-08-29,0.000610005909689626
1986-09-30,-0.007225722337573487
1986-10-31,-0.00166352797207088
1986-11-28,0.005003596423545233
1986-12-31,0.007435728210975233
1987-01-30,-2.7343180179051352e-05
1987-02-27,-0.012474379227602306
1987-03-31,0.011284689695738714
1987-04-30,0.007946522989650283
1987-05-29,-0.00012744170391262855
1987-06-30,0.008801993748607878
1987-07-31,-0.010995739469747141
1987-08-31,0.01312596902344271
1987-09-30,-0.0010956490110411443
1987-10-30,0.05061916413480069
1987-11-30,-0.014647906240108179
1987-12-31,-0.014806418944699626
1988-01-29,0.0007926141468364983
1988-02-29,-0.023758653217601386
1988-03-31,-0.018990447450114745
1988-04-29,0.009686177719726331
1988-05-31,0.005937111745252708
1988-06-30,-0.008374110986785324
1988-07-29,0.00897896793763773
1988-08-31,0.0033237675425858253
1988-09-30,0.0038782150174346483
1988-10-31,0.019567358142969855
1988-11-30,0.010010302108107884
1988-12-30,-0.007396781870488003
1989-01-31,0.0036264218133400805
1989-02-28,-0.012317213119181304
1989-03-31,0.006605317268459199
1989-04-28,0.004107056417592729
1989-05-31,-0.0035705210247113234
1989-06-30,0.0038175947124916014
1989-07-31,0.011171651600840313
1989-08-31,-0.005691454265025545
1989-09-29,0.01500762625743672
1989-10-31,0.027619197929013198
1989-11-30,0.011101049668059176
1989-12-29,0.010729315524270845
1990-01-31,0.009293131363957707
1990-02-28,0.0019355593624234488
1990-03-30,-0.002514685891950773
1990-04-30,0.01877848834392229
1990-05-31,0.0042971981948315835
1990-06-29,0.010764567136616467
1990-07-31,0.026034902377144287
1990-08-31,0.02522017208604696
1990-09-28,0.030883747289600874
1990-10-31,0.039949112291171394
1990-11-30,-0.02193782341831363
1990-12-31,-0.010810482817443404
1991-01-31,-0.030609432442873022
1991-02-28,-0.00975193773788785
1991-03-28,-0.0023703319653578907
1991-04-30,0.0006761728804802981
1991-05-31,-0.007216503409910417
1991-06-28,0.007245728633774894
1991-07-31,0.00774753424553376
1991-08-30,0.004570518871509204
1991-09-30,0.005395580446730056
1991-10-31,0.006735997884173539
1991-11-29,0.014696475158006025
1991-12-31,0.005983881903973393
1992-01-31,-0.030058421618459844
1992-02-28,-0.013596246252697567
1992-03-31,0.003314338467071954
1992-04-30,0.016410498434455228
1992-05-29,0.0050240569781588385
1992-06-30,0.009453273196352686
1992-07-31,0.0025736847675433827
1992-08-31,0.00961806777290537
1992-09-30,-0.004606608969472535
1992-10-30,-0.01160948155179982
1992-11-30,-0.007427812742367021
1992-12-31,-0.005453358404295273
1993-01-29,-0.01103801992210421
1993-02-26,0.006797405403748839
1993-03-31,-0.0032709485513941414
1993-04-30,0.003229605711807016
1993-05-28,-0.002664634088883674
1993-06-30,0.004323938253710958
1993-07-30,-0.00047377430976711685
1993-08-31,0.00020439235440234543
1993-09-30,0.002325517430883681
1993-10-29,0.005453784270247255
1993-11-30,0.0035399166247253424
1993-12-31,-0.007717982571705962
1994-01-31,0.0005054519433053267
1994-02-28,-0.006034782505302712
1994-03-31,0.0027871036668655064
1994-04-29,0.011842866749095945
1994-05-31,0.008375898417924651
1994-06-30,-0.0002099937990436805
1994-07-29,0.0016637863634500136
1994-08-31,-0.007146882080872316
1994-09-30,0.005173292825477866
1994-10-31,0.014289436896221893
1994-11-30,0.009942547815418493
1994-12-30,0.0008437871709057847
1995-01-31,0.008162660236932927
1995-02-28,-0.003127472145710415
1995-03-31,0.0024912423376882258
1995-04-28,0.0094030460809734
1995-05-31,0.006702652863242939
1995-06-30,0.001770583737326227
1995-07-31,0.0027422877885917157
1995-08-31,-0.0013357959986574812
1995-09-29,0.020803762629688416
1995-10-31,0.026464319454561708
1995-11-30,-0.0028584629242527013
1995-12-29,0.006882225448277763
1996-01-31,0.0077974546366604836
1996-02-29,0.0006700312870504908
1996-03-29,-0.006270815209101763
1996-04-30,-0.009947756977966772
1996-05-31,0.014335567268796694
1996-06-28,0.01656050913376147
1996-07-31,0.014999253225529266
1996-08-30,-0.008095199261446213
1996-09-30,0.009622782014643602
1996-10-31,0.018165300062302908
1996-11-29,0.010193636147475552
1996-12-31,0.00034425632995636196
1997-01-31,0.029605506182689437
1997-02-28,-0.0010334417873597967
1997-03-31,-0.002977494375977517
1997-04-30,0.034183936360735155
1997-05-30,-0.008690348234963688
1997-06-30,0.009656492414965717
1997-07-31,0.0076053735701959585
1997-08-29,-0.023026978278698047
1997-09-30,0.006192075952559821
1997-10-31,0.017117840146484656
1997-11-28,0.01979822378659548
1997-12-31,0.0070323072754466046
1998-01-30,0.02026927674477141
1998-02-27,-0.002757076378069462
1998-03-31,0.006284128267513192
1998-04-30,0.012418862911435104
1998-05-29,0.01125052346129901
1998-06-30,0.03691715623064594
1998-07-31,0.042089769212923324
1998-08-31,0.015647761059984028
1998-09-30,0.016896684196386715
1998-10-30,0.0012007460670226122
1998-11-30,0.01677988310091571
1998-12-31,0.040533860444048414
1999-01-29,0.04615741538708767
1999-02-26,-0.005810432508743819
1999-03-31,0.03065419926907466
1999-04-30,-0.04597577575306272
1999-05-28,-0.01654000266655337
1999-06-30,0.02107452519216342
1999-07-30,0.009674972841571924
1999-08-31,0.025669858293662653
1999-09-30,0.02002718102238372
1999-10-29,0.04709887573482935
1999-11-30,0.03402358810224908
1999-12-31,0.047758656365654885
2000-01-31,0.02409931908851945
2000-02-29,0.05658305634094178
2000-03-31,0.0029196825237801927
2000-04-28,-0.024700731344411433
2000-05-31,-0.02458426924592944
2000-06-30,0.06318835697974122
2000-07-31,-0.005412995237497895
2000-08-31,0.00023547319944172695
2000-09-29,-0.013520283829932683
2000-10-31,-0.011354657745220766
2000-11-30,-0.012360918984902582
2000-12-29,-0.04441031436380541
2001-01-31,0.007765310795629678
2001-02-28,-0.02270151451549538
2001-03-30,-0.004132390564802031
2001-04-30,0.0029087662720589935
2001-05-31,-0.005788769815969335
2001-06-29,-0.0013777291312659055
2001-07-31,0.0073349738036770735
2001-08-31,-0.013150332062851773
2001-09-28,0.059718898938042
2001-10-31,-0.009921009093355748
2001-11-30,-0.015058752268724565
2001-12-31,-0.0168527154659983
2002-01-31,-0.0032044452697656723
2002-02-28,0.0010408565884928028
2002-03-28,-0.023448074228287735
2002-04-30,-0.015139926750104594
2002-05-31,0.009168935169888717
2002-06-28,0.02025789835735832
2002-07-31,0.04118343629398265
2002-08-30,0.0004054760277013361
2002-09-30,0.01443615006216964
2002-10-31,0.030293510666374646
2002-11-29,-0.03984725961086712
2002-12-31,-0.0015593882254063135
2003-01-31,0.0026000698668327063
2003-02-28,0.010923801982354805
2003-03-31,0.009386074897191125
2003-04-30,-0.015747298011870928
2003-05-30,-0.03720585037577563
2003-06-30,0.008405956713751458
2003-07-31,-0.005066107944891839
2003-08-29,-0.020712870694389353
2003-09-30,0.009092750500218905
2003-10-31,-0.009431730617172014
2003-11-28,-0.009712190086202702
2003-12-31,0.0022661934727434482
2004-01-30,-0.0011226454548551174
2004-02-27,-0.0036433718671864575
2004-03-31,-0.006944908449926202
2004-04-30,0.012840754004241534
2004-05-28,-0.0034825848851142184
2004-06-30,-0.008406931138815816
2004-07-30,0.014228012408428532
2004-08-31,0.009408352079903232
2004-09-30,-0.012983495525871927
2004-10-29,-0.005701129232078973
2004-11-30,-0.01494468649526235
2004-12-31,-0.0015475687734381668
2005-01-31,0.009054837639381134
2005-02-28,0.00562006739045216
2005-03-31,-0.001449323440806444
2005-04-29,0.015743181378754467
2005-05-31,-0.01377784121602739
2005-06-30,-0.010185068307438271
2005-07-29,-0.010535777332137383
2005-08-31,0.0035138483913678947
2005-09-30,0.002863689614212116
2005-10-31,0.011753895016790371
2005-11-30,-0.0025510613247643338
2005-12-30,-0.006018546426527587
2006-01-31,-0.008916189960717635
2006-02-28,0.00226225538677034
2006-03-31,-0.0026175190250767796
2006-04-28,0.004959451478393434
2006-05-31,0.002671031241393205
2006-06-30,0.005786126301038435
2006-07-31,0.025098722451768928
2006-08-31,-0.003284091955446381
2006-09-29,0.002741566428810266
2006-10-31,-0.0015604669990125566
2006-11-30,-0.00473405215411863
2006-12-29,0.00784121313542098
2007-01-31,-0.005984954294149469
2007-02-28,-0.01409415594398805
2007-03-30,0.005764231194225133
2007-04-30,0.0033667147884511237
2007-05-31,0.004128627605008615
2007-06-29,0.003903178558167922
2007-07-31,0.017486202620320686
2007-08-31,0.01647553896362648
2007-09-28,0.016402885133788434
2007-10-31,0.010975921318096687
2007-11-30,0.01362484506044103
2007-12-31,0.015753672751539733
2008-01-31,-0.0075750757994509366
2008-02-29,0.005631713528735614
2008-03-31,0.015657665721769885
2008-04-30,0.002528984915402391
2008-05-30,-0.007364040892954546
2008-06-30,0.02432722632237226
2008-07-31,0.010089618191519219
2008-08-29,-0.009363742351149337
2008-09-30,0.03730473801405679
2008-10-31,0.05853830824859432
2008-11-28,0.0446635003927194
2008-12-31,-0.022850172755034783
2009-01-30,0.011379603603589222
2009-02-27,0.02511711021318558
2009-03-31,-0.013001179811531205
2009-04-30,-0.07012158948017652
2009-05-29,0.0011572482332361939
2009-06-30,0.0125651606694486
2009-07-31,-0.013732970863853527
2009-08-31,-0.015775746638977357
2009-09-30,-0.012181880885369867
2009-10-30,0.020909315527778985
2009-11-30,0.009345162274325969
2009-12-31,-0.025565301203098138
2010-01-29,-0.0009368344461764232
2010-02-26,-0.010040392815031031
2010-03-31,-0.007239637383576691
2010-04-30,-0.008017369589261268
2010-05-28,-0.0038865046277101467
2010-06-30,0.011783047168084405
2010-07-30,0.0007338004812216387
2010-08-31,0.006677151903486417
2010-09-30,-0.010764372937907982
2010-10-29,0.005818861118190702
2010-11-30,-0.005023587981172724
2010-12-31,-0.0016136244615872486
2011-01-31,0.004271310443668401
2011-02-28,-0.005831629530583915
2011-03-31,-0.006258176861289537
2011-04-29,0.0003541962191274603
2011-05-31,-0.0035780134116725785
2011-06-30,0.004031468897383603
2011-07-29,0.019890657185009895
2011-08-31,0.014309626596727763
2011-09-30,0.02748684411989781
2011-10-31,-0.01944092525512256
2011-11-30,0.0065876226794788564
2011-12-30,0.01178605703405426
2012-01-31,-0.00586076526450513
2012-02-29,0.004936582299524012
2012-03-30,0.01256693549599645
2012-04-30,0.00427984804152102
2012-05-31,0.015559411459705443
2012-06-29,0.005547722718306794
2012-07-31,0.014567263458808247
2012-08-31,-0.005358136281855226
2012-09-28,0.0028823847324073205
2012-10-31,-0.006811740224006409
2012-11-30,-0.005850520251752238
2012-12-31,-0.013481016991419497
2013-01-31,-0.0095593823903131
2013-02-28,0.002930283948883448
2013-03-28,-0.0035392633159431544
2013-04-30,0.006764776663576808
2013-05-31,-0.0015661248135765901
2013-06-28,-0.0009371700702926599
2013-07-31,-0.0014803318017608813
2013-08-30,0.0005719669118882942
2013-09-30,-0.006733840860458848
2013-10-31,0.006082093192168514
2013-11-29,0.00944682438294596
2013-12-31,-0.0019700704066357676
2014-01-31,-0.0011114985553738986
2014-02-28,-0.006320403814778899
2014-03-31,0.0031599998669465798
2014-04-30,0.006698444477791242
2014-05-30,0.0017929600189671435
2014-06-30,-0.005792934384659033
2014-07-31,0.0109247083298333
2014-08-29,-0.001520045461376067
2014-09-30,0.013390028678613629
2014-10-31,-0.002637443025803172
2014-11-28,0.007176993116839607
2014-12-31,-0.004008865056077497
2015-01-30,0.003346701757274695
2015-02-27,0.0013400954936114914
2015-03-31,-0.0045317421902670435
2015-04-30,0.008759412325824476
2015-05-29,0.006049132131389768
2015-06-30,0.004684492794627938
2015-07-31,0.016895248028048395
2015-08-31,-0.004263832607103911
2015-09-30,0.011762338165567918
2015-10-30,0.01388316587224142
2015-11-30,0.0029638791852464714
2015-12-31,0.013469890729958328
2016-01-29,0.012883934411975308
2016-02-29,-0.010145053595477588
2016-03-31,-0.011252690463331771
2016-04-29,-0.003990089667431338
2016-05-31,0.006406085944508387
2016-06-30,0.00637910627001827
2016-07-29,-0.0037283818943578545
2016-08-31,0.001578328536683315
2016-09-30,0.0018089523528317776
2016-10-31,0.009292171957391434
2016-11-30,-0.008530378488641181
2016-12-30,0.01002032963080709
2017-01-31,0.001482481255396264
2017-02-28,0.010011058145854498
2017-03-31,0.0029184133141668886
2017-04-28,0.005512476614364392
2017-05-31,0.013288349745449984
2017-06-30,-0.004432073108548842
2017-07-31,0.0073095282250127055
2017-08-31,0.015117698728837572
2017-09-29,-0.006521805003527909
2017-10-31,0.01867246127961389
2017-11-30,-0.004804784690710127
2017-12-29,-0.00019999343257101794
2018-01-31,0.017868895961172103
2018-02-28,0.009201658017430212
2018-03-29,-0.014551992058358398
2018-04-30,0.0035216549840162603
2018-05-31,0.01184143369499795
2018-06-29,-0.001675635451194448
2018-07-31,0.007971790867132948
2018-08-31,0.016835416743067794
2018-09-28,0.0056263693103182225
2018-10-31,0.009737538236909288
2018-11-30,-0.0016781194283875048
2018-12-31,0.012353596856380003
2019-01-31,-0.014913714241094847
2019-02-28,-0.001968399263758913
2019-03-29,0.013112477176220298
2019-04-30,0.008388034042389352
2019-05-31,0.009744550503884425
2019-06-28,-0.003623844536601639
2019-07-31,0.00875926267131917
2019-08-30,0.019778757415457406
2019-09-30,-0.01248365221373866
2019-10-31,0.011784895390300885
2019-11-29,0.00399484523967477
2019-12-31,0.0026503804210912425
2020-01-31,0.022508737288834443
2020-02-28,0.012038045674109446
2020-03-31,0.0835109350303493
2020-04-30,-0.0116016504997829
2020-05-29,0.0026247219981895414
2020-06-30,0.011782083609663808
2020-07-31,0.015939126906703516
2020-08-31,0.03241574872426512
2020-09-30,-0.010067520945511627
2020-10-30,-0.016389356591187954
2020-11-30,-0.030334704628902823
2020-12-31,0.0031588877822825087
2021-01-29,0.0004328836150722234
2021-02-26,-0.0282110607105951
2021-03-31,-0.010426957378773569
2021-04-30,0.00963059485099843
2021-05-28,-0.01054485987392139
2021-06-30,0.026093634312903922
2021-07-30,0.01541103700381958
2021-08-31,0.00964149253296705
2021-09-30,-0.005694862219201763
2021-10-29,0.0256494904551142
2021-11-30,0.0254576327285033
2021-12-31,-0.015408068034500684
2022-01-31,-0.0022032018170374326
2022-02-28,-0.013142020516442985
2022-03-31,0.01580887636302277
2022-04-29,-0.015995698293433294
2022-05-31,-0.00421715016228661
2022-06-30,0.016229118599757286
2022-07-29,0.012933563960153743
2022-08-31,-0.003975984361937808
2022-09-30,0.00528331608294888
2022-10-31,-0.006252980441630848
2022-11-30,-0.009115297606370018
2022-12-30,-0.005270527396725247
2023-01-31,-0.002838589914440956
2023-02-28,0.013520876668108237
2023-03-31,0.04833583474162967
2023-04-28,0.01668699386083005
2023-05-31,0.05420092334209119
2023-06-30,-0.007987313137176863
2023-07-31,-0.0007315325052347776
2023-08-31,0.018963505389145444
2023-09-29,0.00494492884163366
2023-10-31,0.024106123970088576
2023-11-30,0.0021388122155024947
2023-12-29,-0.02168393524191531
2024-01-31,0.029117290845729314
2024-02-29,0.01929868714643159
2024-03-28,-0.009739280242230891
2024-04-30,0.01250117571391629
2024-05-31,0.027221153891892773
2024-06-28,0.04459528999633723
2024-07-31,-0.02668202463786004
2024-08-30,0.003172682112711763
2024-09-30,0.0025598873880902304
2024-10-31,0.011623511285902884
2024-11-29,0.004409847562558335
2024-12-31,0.047563248476736694
