date,Long_Portfolio
1974-05-31,-0.009540991905220817
1974-06-30,-0.005105843061260391
1974-07-31,-0.07868398052760323
1974-08-31,-0.071480042359505
1974-09-30,-0.12176570222718198
1974-10-31,0.1940334193339031
1974-11-30,-0.046500773763396744
1974-12-31,-0.013416780470014754
1975-01-31,0.11975194900225626
1975-02-28,0.08267657777857983
1975-03-31,0.022084886380818604
1975-04-30,0.061015421175369754
1975-05-31,0.056867158406385565
1975-06-30,0.041324564585503556
1975-07-31,-0.06544017129853902
1975-08-31,-0.011356240795779488
1975-09-30,-0.027775739376639758
1975-10-31,0.0742314823721182
1975-11-30,0.03268090191147495
1975-12-31,-0.011346479221586745
1976-01-31,0.12000212504508821
1976-02-29,-0.008886577441250803
1976-03-31,0.04254451540398024
1976-04-30,-0.008520895956273733
1976-05-31,-0.005413545220478856
1976-06-30,0.04264157692176365
1976-07-31,-0.004880071773377363
1976-08-31,0.006179988469280231
1976-09-30,0.02607110707222697
1976-10-31,-0.016890953987025416
1976-11-30,-0.006811610376540607
1976-12-31,0.05109348747093638
1977-01-31,-0.051403146531157955
1977-02-28,-0.014225917575177088
1977-03-31,-0.015855767114827453
1977-04-30,-0.0001312647395647126
1977-05-31,-0.01315194368594124
1977-06-30,0.05189469481940984
1977-07-31,-0.010456604110685969
1977-08-31,-0.005243649919713203
1977-09-30,0.0006576820574316876
1977-10-31,-0.0407667931772045
1977-11-30,0.035249101888520755
1977-12-31,0.005995843256263969
1978-01-31,-0.05859102462889652
1978-02-28,-0.014869163231295633
1978-03-31,0.02347833353245002
1978-04-30,0.09912821736361523
1978-05-31,0.010701781829444998
1978-06-30,-0.015465355623293995
1978-07-31,0.0626686772693372
1978-08-31,0.03578799862927959
1978-09-30,-0.0038397130038786507
1978-10-31,-0.07746885784269816
1978-11-30,0.03162987516009695
1978-12-31,0.024755070302861434
1979-01-31,0.03501824630855091
1979-02-28,-0.027659431714927622
1979-03-31,0.05659683133963364
1979-04-30,0.00803818664465463
1979-05-31,-0.01813334391967691
1979-06-30,0.041837169512789325
1979-07-31,0.01025978201416615
1979-08-31,0.06404503498241657
1979-09-30,0.006326184765995224
1979-10-31,-0.0532589868704182
1979-11-30,0.05659829054270693
1979-12-31,0.01593167993976789
1980-01-31,0.0782570738888994
1980-02-29,0.0321307687987883
1980-03-31,-0.08963438608275082
1980-04-30,0.04173062551745011
1980-05-31,0.04867571796155794
1980-06-30,0.03195861918340227
1980-07-31,0.0724042304569121
1980-08-31,0.017885106192607293
1980-09-30,0.03798426798726673
1980-10-31,0.03360645646764899
1980-11-30,0.15756721264307075
1980-12-31,-0.034534926991048695
1981-01-31,-0.05000628383788052
1981-02-28,0.022224530446277653
1981-03-31,0.032464285120312325
1981-04-30,-0.017137758078533936
1981-05-31,0.003804128950217451
1981-06-30,-0.0011213699860575166
1981-07-31,0.021247151374962685
1981-08-31,-0.0546205994701264
1981-09-30,-0.04607954198919002
1981-10-31,0.06634210162124023
1981-11-30,0.048351784367981036
1981-12-31,-0.02635290344047557
1982-01-31,-0.01159465561805877
1982-02-28,-0.056216041349461496
1982-03-31,-0.007085251723643118
1982-04-30,0.0408990758004016
1982-05-31,-0.017869068168680405
1982-06-30,-0.0126085924400115
1982-07-31,-0.013158776365536726
1982-08-31,0.13113731575677115
1982-09-30,0.011539995514360753
1982-10-31,0.11892505244974602
1982-11-30,0.05270469813347797
1982-12-31,0.023675470578544498
1983-01-31,0.04902462365688114
1983-02-28,0.028146423083419855
1983-03-31,0.0338613626235462
1983-04-30,0.08277728461264813
1983-05-31,-0.006950799252150402
1983-06-30,0.05026105332701339
1983-07-31,-0.029416756197826802
1983-08-31,0.026274411017394663
1983-09-30,0.01338566533252044
1983-10-31,-0.011655169719290655
1983-11-30,0.023799728012250696
1983-12-31,0.002297801123318376
1984-01-31,0.007429177981218281
1984-02-29,-0.021195209666041083
1984-03-31,0.018604007538539746
1984-04-30,0.01636731177514023
1984-05-31,-0.04766124154402035
1984-06-30,0.024256340977076338
1984-07-31,-0.005170184153016266
1984-08-31,0.11867719751439398
1984-09-30,-0.0006531243853033692
1984-10-31,0.004260134853035086
1984-11-30,-0.013977239599845231
1984-12-31,0.027590421702519047
1985-01-31,0.08590210101653165
1985-02-28,0.014200255950462811
1985-03-31,-8.837713322785621e-05
1985-04-30,0.0018872602269115325
1985-05-31,0.06309364094609422
1985-06-30,0.016203388786737855
1985-07-31,0.004110531133687763
1985-08-31,-0.008392674596134981
1985-09-30,-0.026901651948274735
1985-10-31,0.04737874920357388
1985-11-30,0.07811931012886797
1985-12-31,0.052850334941622494
1986-01-31,0.0033940044400187046
1986-02-28,0.08238012804567814
1986-03-31,0.06367684625928324
1986-04-30,-0.003391496162318275
1986-05-31,0.059826201056220524
1986-06-30,0.02454802883931042
1986-07-31,-0.05141899326121178
1986-08-31,0.07626915030637839
1986-09-30,-0.08395323531786408
1986-10-31,0.060927143557503095
1986-11-30,0.031522576815497604
1986-12-31,-0.020909896461334013
1987-01-31,0.1467040176135195
1987-02-28,0.047124969163086214
1987-03-31,0.03650107250739264
1987-04-30,-9.553631272558438e-05
1987-05-31,0.01071374148490244
1987-06-30,0.05404791780386134
1987-07-31,0.04907542544181797
1987-08-31,0.05122073923765112
1987-09-30,-0.018741837742353808
1987-10-31,-0.19586619324950602
1987-11-30,-0.08660863627207067
1987-12-31,0.08046228770644119
1988-01-31,0.04953429680236171
1988-02-29,0.04691980237851625
1988-03-31,-0.03464672405223555
1988-04-30,0.01670390567727873
1988-05-31,0.009940527611468613
1988-06-30,0.049119717724205446
1988-07-31,-0.002119502376293461
1988-08-31,-0.03389422067767369
1988-09-30,0.0472581219398732
1988-10-31,0.03952586884063604
1988-11-30,-0.009517544994068077
1988-12-31,0.020333412580220485
1989-01-31,0.07522631691846152
1989-02-28,-0.02864033230045906
1989-03-31,0.029449327317006807
1989-04-30,0.056106772142752524
1989-05-31,0.04323778342584048
1989-06-30,-0.005342721120612333
1989-07-31,0.09785469722606602
1989-08-31,0.023387905282763986
1989-09-30,0.006248687135555737
1989-10-31,-0.011026340489221312
1989-11-30,0.0264275529871951
1989-12-31,0.02902358082056694
1990-01-31,-0.06196581127870272
1990-02-28,0.017547569248638352
1990-03-31,0.03189920667969919
1990-04-30,-0.01411018596346546
1990-05-31,0.10394081272136844
1990-06-30,-0.0004944830354667046
1990-07-31,0.007413182415679038
1990-08-31,-0.08322432468331697
1990-09-30,-0.03643046436519971
1990-10-31,0.006317810087720109
1990-11-30,0.06505903902783208
1990-12-31,0.031340875121869845
1991-01-31,0.04700347108086289
1991-02-28,0.07689811698330404
1991-03-31,0.028773962450292484
1991-04-30,0.005560699138686252
1991-05-31,0.04633593911493418
1991-06-30,-0.04255431852419475
1991-07-31,0.05269299134327426
1991-08-31,0.030899223740009134
1991-09-30,-0.013626577848386072
1991-10-31,0.01740864603506441
1991-11-30,-0.03263609210655728
1991-12-31,0.12583360130592824
1992-01-31,-0.019125192661790143
1992-02-29,0.012491755759515841
1992-03-31,-0.016859902906818887
1992-04-30,0.03437079225636287
1992-05-31,0.006821725852269944
1992-06-30,-0.008498797837893602
1992-07-31,0.04169036623502795
1992-08-31,-0.01641429486910146
1992-09-30,0.012862588524189858
1992-10-31,0.006752501423627098
1992-11-30,0.03715608829899737
1992-12-31,0.015580160330172448
1993-01-31,0.00821394773257058
1993-02-28,0.01745525703956005
1993-03-31,0.02268540692542933
1993-04-30,-0.021308321646166247
1993-05-31,0.032118231441166795
1993-06-30,0.00839822598860314
1993-07-31,-0.0028565522809248845
1993-08-31,0.03795973467957414
1993-09-30,-0.0018790283223094027
1993-10-31,0.027948382148961778
1993-11-30,-0.0017175386106610012
1993-12-31,0.012973310156805081
1994-01-31,0.03809808210493369
1994-02-28,-0.02570839764087962
1994-03-31,-0.04115943922516746
1994-04-30,0.021423498471410497
1994-05-31,0.025279657888524334
1994-06-30,-0.021835706442363535
1994-07-31,0.034057145058489786
1994-08-31,0.04202334139316372
1994-09-30,-0.016654032444310785
1994-10-31,0.03249804938406238
1994-11-30,-0.03163960382528184
1994-12-31,0.017024593358959193
1995-01-31,0.03033088244467697
1995-02-28,0.04004733148454036
1995-03-31,0.03578521044402658
1995-04-30,0.03901565624000323
1995-05-31,0.04313422282104549
1995-06-30,0.0307445531593722
1995-07-31,0.03912351959386132
1995-08-31,0.004487096263498353
1995-09-30,0.05219481688379842
1995-10-31,0.00904553295739509
1995-11-30,0.04689540174366239
1995-12-31,0.021864142708860647
1996-01-31,0.038386674364807305
1996-02-29,0.01505405330664003
1996-03-31,0.011542271805167427
1996-04-30,0.017264205647108236
1996-05-31,0.030808734780461533
1996-06-30,0.010524919277620589
1996-07-31,-0.036265067829572784
1996-08-31,0.02172251507924599
1996-09-30,0.06508112472571786
1996-10-31,0.0364907202255948
1996-11-30,0.08616710500837146
1996-12-31,-0.014783798494837082
1997-01-31,0.0812529123418078
1997-02-28,0.010572839674771163
1997-03-31,-0.04046972125290603
1997-04-30,0.08011233437101505
1997-05-31,0.06359382841832534
1997-06-30,0.05068514293073027
1997-07-31,0.09018163266665716
1997-08-31,-0.058314288321519026
1997-09-30,0.059911837806366844
1997-10-31,-0.02472186620228458
1997-11-30,0.05701878274708809
1997-12-31,0.02291889944828588
1998-01-31,0.025994846514055224
1998-02-28,0.07677530163037458
1998-03-31,0.0593433144732898
1998-04-30,0.022452894076903776
1998-05-31,-0.012296580907917843
1998-06-30,0.05926415384708459
1998-07-31,0.011443888083553058
1998-08-31,-0.13985012504435682
1998-09-30,0.08122396813122351
1998-10-31,0.09341728219355838
1998-11-30,0.0752663338296515
1998-12-31,0.08335965718517502
1999-01-31,0.07337173954691233
1999-02-28,-0.030040967715770223
1999-03-31,0.0581209489861282
1999-04-30,0.03203848659194038
1999-05-31,-0.022499315675322457
1999-06-30,0.07439016209354118
1999-07-31,-0.023604583588186005
1999-08-31,0.013184842036951949
1999-09-30,-0.01405332439971537
1999-10-31,0.08828792985189529
1999-11-30,0.041995223870068016
1999-12-31,0.10768583311641157
2000-01-31,-0.026601262727611298
2000-02-29,0.02784098116555786
2000-03-31,0.11251150646734911
2000-04-30,-0.02338142644829843
2000-05-31,-0.021301381630610773
2000-06-30,0.06054600476498845
2000-07-31,-0.0035662137360484136
2000-08-31,0.07609722809131333
2000-09-30,-0.03689905183412159
2000-10-31,0.0025620717336753657
2000-11-30,-0.06710929731688157
2000-12-31,0.007063455902439956
2001-01-31,0.0707153743598527
2001-02-28,-0.0782644071468226
2001-03-31,-0.0593099613394359
2001-04-30,0.09566090554415516
2001-05-31,0.006918830240516975
2001-06-30,-0.014852496289103357
2001-07-31,-0.006281873568632639
2001-08-31,-0.06301086583409585
2001-09-30,-0.055724560552289214
2001-10-31,0.036308560862775764
2001-11-30,0.08365932822751282
2001-12-31,0.010833429840026342
2002-01-31,-0.00855594930988897
2002-02-28,-0.01389335628399334
2002-03-31,0.04072028314314178
2002-04-30,-0.057266530536105496
2002-05-31,-0.0040848165325156815
2002-06-30,-0.06225015374848613
2002-07-31,-0.05926741704913614
2002-08-31,0.015621571022717634
2002-09-30,-0.10123124320429538
2002-10-31,0.11715322144989279
2002-11-30,0.06681704626191567
2002-12-31,-0.05591505833687261
2003-01-31,-0.020857518874238166
2003-02-28,-0.007438377204878975
2003-03-31,0.017922668998846786
2003-04-30,0.08348138636891433
2003-05-31,0.051773934695283866
2003-06-30,0.018524095786054462
2003-07-31,0.023025312766537315
2003-08-31,0.018773727077361517
2003-09-30,-0.005262025493322859
2003-10-31,0.05925907421207334
2003-11-30,0.009348457763874208
2003-12-31,0.0578170079276704
2004-01-31,0.023565701475791075
2004-02-29,0.013979162162031187
2004-03-31,-0.016259365215371562
2004-04-30,-0.011747202066469006
2004-05-31,0.01662862329682405
2004-06-30,0.018885919743958635
2004-07-31,-0.028463882623587886
2004-08-31,0.006259562204079636
2004-09-30,0.007846118134983102
2004-10-31,0.018314745855380204
2004-11-30,0.04042144254287713
2004-12-31,0.03540870120894437
2005-01-31,-0.02052342351554563
2005-02-28,0.02533062870971922
2005-03-31,-0.017085517746293816
2005-04-30,-0.01310758773275639
2005-05-31,0.03542091868694225
2005-06-30,-0.002172710193391082
2005-07-31,0.03771560953124077
2005-08-31,-0.00531371839245878
2005-09-30,0.009899902872299573
2005-10-31,-0.008443320059476327
2005-11-30,0.04094988858033693
2005-12-31,-0.0020295047606507287
2006-01-31,0.029210975223206603
2006-02-28,0.005147066234464639
2006-03-31,0.016586849679873707
2006-04-30,0.015979483756892
2006-05-31,-0.026644086316091
2006-06-30,0.0035748001643530654
2006-07-31,0.015634678175183832
2006-08-31,0.02844978936211651
2006-09-30,0.03302971554933421
2006-10-31,0.03491389126845891
2006-11-30,0.020909094083770337
2006-12-31,0.017055772246758888
2007-01-31,0.015543619668979602
2007-02-28,-0.02112839867538819
2007-03-31,0.01552306230110067
2007-04-30,0.046955326369663555
2007-05-31,0.0394392965092778
2007-06-30,-0.013394046228751191
2007-07-31,-0.02051384823115049
2007-08-31,0.02262957052157151
2007-09-30,0.04575046419938529
2007-10-31,0.02597560115275803
2007-11-30,-0.036031594616136975
2007-12-31,0.0042450518106305415
2008-01-31,-0.05855130187702945
2008-02-29,-0.021156400347534816
2008-03-31,0.00531350090797178
2008-04-30,0.06044277550988178
2008-05-31,0.015060864496982565
2008-06-30,-0.06654309964372537
2008-07-31,0.006052427835014472
2008-08-31,0.0166235333752678
2008-09-30,-0.059726372967234806
2008-10-31,-0.1357323614073418
2008-11-30,-0.0552004038252244
2008-12-31,0.014580939316218112
2009-01-31,-0.06232713539233826
2009-02-28,-0.08810581260839495
2009-03-31,0.09841894275209259
2009-04-30,0.10756584742403155
2009-05-31,0.0667299060262441
2009-06-30,0.010782715034184091
2009-07-31,0.08095749574219638
2009-08-31,0.041675823736636794
2009-09-30,0.03698974779109105
2009-10-31,-0.008286330402681565
2009-11-30,0.06691354926122484
2009-12-31,0.01450636631782517
2010-01-31,-0.034429827769325905
2010-02-28,0.03131648746860051
2010-03-31,0.0653180739232169
2010-04-30,0.017425197633195437
2010-05-31,-0.08075957624156777
2010-06-30,-0.048636559939870344
2010-07-31,0.07788200090137487
2010-08-31,-0.04428256795288491
2010-09-30,0.09306597688514914
2010-10-31,0.044689998818066554
2010-11-30,0.0035937136370316615
2010-12-31,0.07365107217091993
2011-01-31,0.029973165547974537
2011-02-28,0.03392163855204337
2011-03-31,0.00012965779306174413
2011-04-30,0.030072415582472596
2011-05-31,-0.014280416934334704
2011-06-30,-0.01340700909031573
2011-07-31,-0.00849387754284691
2011-08-31,-0.050364682353943334
2011-09-30,-0.06223098870573854
2011-10-31,0.1123929924708803
2011-11-30,0.002489501737730726
2011-12-31,0.016707118663448078
2012-01-31,0.053242555472794426
2012-02-29,0.04968443710291601
2012-03-31,0.03865195281994907
2012-04-30,-0.0030362342108427734
2012-05-31,-0.05550209625165882
2012-06-30,0.04696052473445997
2012-07-31,0.021252689225564718
2012-08-31,0.025039401970956734
2012-09-30,0.029418391507817058
2012-10-31,-0.02056743178841026
2012-11-30,0.006733732411158563
2012-12-31,0.008684288293620614
2013-01-31,0.054926363065896
2013-02-28,0.013716825719544343
2013-03-31,0.03575280928744601
2013-04-30,0.0228324424200937
2013-05-31,0.03050316821494779
2013-06-30,-0.013867693255160398
2013-07-31,0.05337243669801115
2013-08-31,-0.026579181650997416
2013-09-30,0.03260708614709594
2013-10-31,0.0520411440757997
2013-11-30,0.0367174656555931
2013-12-31,0.027523858390168715
2014-01-31,-0.032869667785592895
2014-02-28,0.04460735428527924
2014-03-31,0.011039846964777087
2014-04-30,0.011051915935699014
2014-05-31,0.025753505267402794
2014-06-30,0.023222068563359136
2014-07-31,-0.008413637102907903
2014-08-31,0.040743122861774506
2014-09-30,-0.011120282097464658
2014-10-31,0.0231883726949196
2014-11-30,0.032148197924561736
2014-12-31,-0.0028190663788274384
2015-01-31,-0.026119695905089946
2015-02-28,0.06225023531451922
2015-03-31,-0.01781995880021314
2015-04-30,0.0175061152297092
2015-05-31,0.016711718247539503
2015-06-30,-0.015198579593899943
2015-07-31,0.03247960613278896
2015-08-31,-0.06135383026706774
2015-09-30,-0.019266899206587477
2015-10-31,0.094785124812538
2015-11-30,0.007575113692997114
2015-12-31,-0.00801511696759322
2016-01-31,-0.04297876485892793
2016-02-29,-0.0027243277377210933
2016-03-31,0.06688784459714012
2016-04-30,0.007213166511109931
2016-05-31,0.022712484879594486
2016-06-30,0.002221728944388917
2016-07-31,0.0408387372157768
2016-08-31,0.004443047285173203
2016-09-30,0.0033859648393291344
2016-10-31,-0.011315815146066208
2016-11-30,0.03849464741140629
2016-12-31,0.02449063663963836
2017-01-31,0.023441959776934047
2017-02-28,0.043751924528913855
2017-03-31,0.0057996364761101074
2017-04-30,0.013576351815431296
2017-05-31,0.020655185558953335
2017-06-30,0.00588806423050922
2017-07-31,0.02629812943646047
2017-08-31,0.010120848056549257
2017-09-30,0.01859245398014703
2017-10-31,0.03470094680438773
2017-11-30,0.03047401554800936
2017-12-31,0.01141303104378633
2018-01-31,0.06770135853460611
2018-02-28,-0.03108672862012733
2018-03-31,-0.030059558702508538
2018-04-30,0.00843711639350676
2018-05-31,0.032141417619665553
2018-06-30,0.010972027316794336
2018-07-31,0.041512121417500734
2018-08-31,0.044314623278875906
2018-09-30,0.008039146611493178
2018-10-31,-0.05874432715667895
2018-11-30,0.024286543449144334
2018-12-31,-0.08628549484685005
2019-01-31,0.07937695570183603
2019-02-28,0.03499836909737587
2019-03-31,0.025674584029081977
2019-04-30,0.0477137210675011
2019-05-31,-0.05915187918784833
2019-06-30,0.07310266953310504
2019-07-31,0.019705346737706516
2019-08-31,-0.0097443816807309
2019-09-30,0.01792590887175406
2019-10-31,0.033147501877441435
2019-11-30,0.03954592078493988
2019-12-31,0.0315235027155638
2020-01-31,0.011585775911713503
2020-02-29,-0.07524302394969384
2020-03-31,-0.08620539397079682
2020-04-30,0.13931619763558728
2020-05-31,0.049905012285809555
2020-06-30,0.03368110652574162
2020-07-31,0.07002175031278342
2020-08-31,0.09511906980865839
2020-09-30,-0.04106990464344614
2020-10-31,-0.027181646014803086
2020-11-30,0.11448265584521933
2020-12-31,0.04940549810356274
2021-01-31,-0.004771220911284974
2021-02-28,0.030370640338277712
2021-03-31,0.039975175005157765
2021-04-30,0.06022571417896546
2021-05-31,0.004149987039859554
2021-06-30,0.03713369844766412
2021-07-31,0.031290441654577034
2021-08-31,0.037344262886704616
2021-09-30,-0.04342010407076487
2021-10-31,0.08806528807789529
2021-11-30,0.00847686842160743
2021-12-31,0.03644005837010869
2022-01-31,-0.04484139261254111
2022-02-28,-0.028688357501594007
2022-03-31,0.04528117858232894
2022-04-30,-0.0903232560967719
2022-05-31,0.005407885979188827
2022-06-30,-0.07478518623061343
2022-07-31,0.11029510935528403
2022-08-31,-0.04152168115962079
2022-09-30,-0.08682835540476302
2022-10-31,0.08741599859506731
2022-11-30,0.056991262880243074
2022-12-31,-0.05956054417436616
2023-01-31,0.07725930450997984
2023-02-28,-0.015639166368566798
2023-03-31,0.06480525920696822
2023-04-30,0.02331874286105244
2023-05-31,0.040627467408030665
2023-06-30,0.06831979778531164
2023-07-31,0.03688659152595475
2023-08-31,-0.005642649669103425
2023-09-30,-0.04770596730372399
2023-10-31,-0.013780644314115782
2023-11-30,0.09873029074241253
2023-12-31,0.0450706166637559
2024-01-31,0.03129813494316282
2024-02-29,0.06771213812484972
2024-03-31,0.02962714347344199
2024-04-30,-0.03145701067854177
2024-05-31,0.06734424117727916
2024-06-30,0.05884406491050405
2024-07-31,0.005392848485524345
2024-08-31,0.02468033600208719
2024-09-30,0.02803263596937185
2024-10-31,-0.003829008052582872
2024-11-30,0.06570088608963928
2024-12-31,0.008339519703625791
