date,short_returns
1988-03-31,-0.005177778307671573
1988-04-30,0.0024514720181129522
1988-05-31,0.008951373602499148
1988-06-30,0.04703827011956293
1988-07-31,-0.00948633762349584
1988-08-31,-0.03069916096985793
1988-09-30,0.033601113508131816
1988-10-31,0.007546730319471803
1988-11-30,-0.024118761883388032
1988-12-31,0.02685976394648973
1989-01-31,0.06482038372029418
1989-02-28,-0.006094699270358208
1989-03-31,0.01175748212124261
1989-04-30,0.04009031595765092
1989-05-31,0.04180551379240595
1989-06-30,0.0018611994490952439
1989-07-31,0.06220882332652559
1989-08-31,0.019376544621823366
1989-09-30,-0.022065670533482892
1989-10-31,-0.043447477518557334
1989-11-30,0.010636574252569891
1989-12-31,0.01944648283558642
1990-01-31,-0.0711759674921098
1990-02-28,0.004889400798024561
1990-03-31,0.01914572036609189
1990-04-30,-0.0499756671198164
1990-05-31,0.077542476593518
1990-06-30,-0.015387896399783683
1990-07-31,-0.02254954877979689
1990-08-31,-0.11651836178299851
1990-09-30,-0.06755966234424517
1990-10-31,-0.0360713731884843
1990-11-30,0.06904463602851646
1990-12-31,0.027242011826383444
1991-01-31,0.04607005028063711
1991-02-28,0.07761020331890577
1991-03-31,0.01895764194653987
1991-04-30,0.0036694410041903176
1991-05-31,0.04037827493647742
1991-06-30,-0.03176600340566096
1991-07-31,0.019330214771002784
1991-08-31,0.005958517247442439
1991-09-30,-0.011736954736646652
1991-10-31,0.010092733320450938
1991-11-30,-0.045859299127565284
1991-12-31,0.0842015077826312
1992-01-31,0.028891515722891444
1992-02-29,0.023479716632692934
1992-03-31,-0.014412743068905144
1992-04-30,0.0036120597682352948
1992-05-31,0.01356348696735513
1992-06-30,-0.022846539615551345
1992-07-31,0.04454130444011755
1992-08-31,-0.02260042203683827
1992-09-30,0.021000995298439868
1992-10-31,0.01791733379485852
1992-11-30,0.032192195945271895
1992-12-31,0.011390788240243735
1993-01-31,0.03530627212865832
1993-02-28,0.020409804956247658
1993-03-31,0.03097129444927319
1993-04-30,-0.016065436501001167
1993-05-31,0.021616257340485917
1993-06-30,0.00529844753411296
1993-07-31,-0.0013569784364354626
1993-08-31,0.03506575250916144
1993-09-30,-0.02220804348228082
1993-10-31,0.002368552409010647
1993-11-30,-0.01839374473083098
1993-12-31,0.02330285392665519
1994-01-31,0.03239386078539986
1994-02-28,-0.017605120285070514
1994-03-31,-0.047569001741718256
1994-04-30,-0.003728711606927113
1994-05-31,-0.0030048780468863953
1994-06-30,-0.02035705442474454
1994-07-31,0.04058587584556648
1994-08-31,0.05003691437615015
1994-09-30,-0.021714767313675352
1994-10-31,-0.012748354855432567
1994-11-30,-0.048637336803433434
1994-12-31,0.014880582420640286
1995-01-31,0.018941924820106128
1995-02-28,0.039028747861993424
1995-03-31,0.025420538260162277
1995-04-30,0.017763915741351152
1995-05-31,0.03451459161064394
1995-06-30,0.021046292787324658
1995-07-31,0.02803968830318693
1995-08-31,0.0031877735982489266
1995-09-30,0.017091521260867104
1995-10-31,-0.03533266789526495
1995-11-30,0.04215344760980359
1995-12-31,0.019930661826054435
1996-01-31,0.027746587726611722
1996-02-29,0.009683158768652434
1996-03-31,0.01687902485069246
1996-04-30,0.03351189302376251
1996-05-31,0.013264564894014265
1996-06-30,-0.006899858851692546
1996-07-31,-0.055344250285929944
1996-08-31,0.033191289633606416
1996-09-30,0.04432943625491763
1996-10-31,0.004279684464118035
1996-11-30,0.05574209747344744
1996-12-31,-0.014355594226708904
1997-01-31,0.025741278011457813
1997-02-28,0.012329594080864129
1997-03-31,-0.035199664923222025
1997-04-30,0.017446698123113853
1997-05-31,0.07180185795152752
1997-06-30,0.03485773108565534
1997-07-31,0.059086923981743894
1997-08-31,-0.017089375893548885
1997-09-30,0.047804794569305635
1997-10-31,-0.04485973915592957
1997-11-30,0.029885475449489596
1997-12-31,0.015334092605962624
1998-01-31,-0.018038965348415037
1998-02-28,0.07077507767329488
1998-03-31,0.04477959179456983
1998-04-30,-0.004572729876241981
1998-05-31,-0.024930512174168185
1998-06-30,0.0016884293971077807
1998-07-31,-0.06583199351371259
1998-08-31,-0.12441701994837946
1998-09-30,0.02788158644491476
1998-10-31,0.0710113917225187
1998-11-30,0.04321500030968461
1998-12-31,-0.011600386671548777
1999-01-31,-0.0234900695589677
1999-02-28,-0.022546405258657035
1999-03-31,-0.00011493130855565294
1999-04-30,0.12094053472873462
1999-05-31,0.013038424433838604
1999-06-30,0.030807732156842852
1999-07-31,-0.03817063682567015
1999-08-31,-0.027523503546886943
1999-09-30,-0.04543112569197877
1999-10-31,0.002425854668837387
1999-11-30,-0.02336720535843257
1999-12-31,0.03819118244631294
2000-01-31,-0.0793859569879379
2000-02-29,-0.08767364177847548
2000-03-31,0.121249627686377
2000-04-30,0.02799808426571426
2000-05-31,0.03399531674907113
2000-06-30,-0.04569601268280292
2000-07-31,-0.0009477171811517515
2000-08-31,0.05065584410015672
2000-09-30,-0.016237949463786296
2000-10-31,0.04431486323236411
2000-11-30,-0.0026294943743915803
2000-12-31,0.08376625207316096
2001-01-31,0.026078872413928082
2001-02-28,-0.0017016481909487157
2001-03-31,-0.026037172657244
2001-04-30,0.06007789257659588
2001-05-31,0.03746409972680416
2001-06-30,-0.014425025796360442
2001-07-31,0.01488064842405251
2001-08-31,-0.017687695060279764
2001-09-30,-0.1191353761143732
2001-10-31,0.015374473646990012
2001-11-30,0.09337824478931817
2001-12-31,0.03716877324553737
2002-01-31,0.010164941695702282
2002-02-28,0.028650897209491044
2002-03-31,0.05261056519307225
2002-04-30,-0.0007990515081200737
2002-05-31,-0.00046905677085172173
2002-06-30,-0.06056198176944474
2002-07-31,-0.09442845310830886
2002-08-31,0.020677287808158838
2002-09-30,-0.10659262601591608
2002-10-31,0.0239164310175665
2002-11-30,0.06860779032107353
2002-12-31,-0.029011243231029233
2003-01-31,-0.03385333863329844
2003-02-28,-0.030635155985667552
2003-03-31,0.0018736316550217159
2003-04-30,0.08276953752358804
2003-05-31,0.09779413424163773
2003-06-30,0.0007527871519633097
2003-07-31,0.02292875792599827
2003-08-31,0.03288674227169928
2003-09-30,-0.010927876189453517
2003-10-31,0.06317544432029233
2003-11-30,0.01991969235972303
2003-12-31,0.05912021652700927
2004-01-31,0.013632641981864915
2004-02-29,0.030765490903337453
2004-03-31,0.00013670558627057754
2004-04-30,-0.006192856001768199
2004-05-31,0.013800420651436482
2004-06-30,0.037589264300353725
2004-07-31,-0.02999218554439016
2004-08-31,0.0054299278623213595
2004-09-30,0.0368715108151306
2004-10-31,0.010832671097832812
2004-11-30,0.05330794802586336
2004-12-31,0.03623715163141363
2005-01-31,-0.0201519016060748
2005-02-28,0.019551435630913015
2005-03-31,-0.015785280752395263
2005-04-30,-0.02607464304632856
2005-05-31,0.03835405344382632
2005-06-30,0.016761149047698848
2005-07-31,0.02439311961630998
2005-08-31,-0.009219102462863112
2005-09-30,0.010065189422883866
2005-10-31,-0.023925456850436875
2005-11-30,0.026288708733625276
2005-12-31,0.008898873914680366
2006-01-31,0.02498303160382733
2006-02-28,0.004575040526685723
2006-03-31,0.012093334163267477
2006-04-30,0.02599394956949256
2006-05-31,-0.019235046114161946
2006-06-30,0.0004805315220313617
2006-07-31,-0.0013312714556451726
2006-08-31,0.027965436441610116
2006-09-30,0.017324642160232873
2006-10-31,0.0320157255729525
2006-11-30,0.021034919435476643
2006-12-31,0.010937367741400802
2007-01-31,0.019077066170202328
2007-02-28,-0.0031857152956808544
2007-03-31,0.007988396710897985
2007-04-30,0.04011109317363376
2007-05-31,0.0239256660815287
2007-06-30,-0.023617387047027066
2007-07-31,-0.05635936704756186
2007-08-31,0.00014980380025518623
2007-09-30,0.01618730587573882
2007-10-31,0.008345183477062616
2007-11-30,-0.04015705628565409
2007-12-31,-0.025230843734535956
2008-01-31,-0.038847972564543365
2008-02-29,-0.04756309840053692
2008-03-31,-0.017731028121264127
2008-04-30,0.04675249173283017
2008-05-31,0.020707875917952163
2008-06-30,-0.1152830735604775
2008-07-31,0.018398224377537326
2008-08-31,0.032650099259273306
2008-09-30,-0.09403380826923723
2008-10-31,-0.2021715642828377
2008-11-30,-0.09516307855557671
2008-12-31,0.01811993779501938
2009-01-31,-0.10615938428312269
2009-02-28,-0.11924842592807065
2009-03-31,0.11031902173741011
2009-04-30,0.10856765243755676
2009-05-31,0.04301534892380102
2009-06-30,0.005751742626966523
2009-07-31,0.07926738260142895
2009-08-31,0.0470268753563964
2009-09-30,0.03530751728026805
2009-10-31,-0.029033628088948056
2009-11-30,0.04844056233033774
2009-12-31,0.04364356060520088
2010-01-31,-0.011460439832204829
2010-02-28,0.037195114787337606
2010-03-31,0.05977360605063866
2010-04-30,0.02713819715970839
2010-05-31,-0.06486180703775832
2010-06-30,-0.046613581116530814
2010-07-31,0.068574260888051
2010-08-31,-0.034591369264329395
2010-09-30,0.08796273853808097
2010-10-31,0.022897334897913988
2010-11-30,-0.007643869670725015
2010-12-31,0.06407798684014701
2011-01-31,0.0046019553348011135
2011-02-28,0.04328991335142569
2011-03-31,0.009425002116715448
2011-04-30,0.03192857205757409
2011-05-31,0.003574628036273787
2011-06-30,-0.019581583857614233
2011-07-31,-0.026577180581324637
2011-08-31,-0.04469537579516189
2011-09-30,-0.07105818862173005
2011-10-31,0.1047810816468134
2011-11-30,-0.007080902642876208
2011-12-31,0.004931529938533362
2012-01-31,0.028172135177647765
2012-02-29,0.02909908051325508
2012-03-31,0.022662322899596382
2012-04-30,-0.0036477297364211894
2012-05-31,-0.04487174349748275
2012-06-30,0.03956663236210328
2012-07-31,-0.0002531939338560735
2012-08-31,0.017291817115685858
2012-09-30,0.020897489489908265
2012-10-31,0.0035494459353828155
2012-11-30,0.005260815102257886
2012-12-31,0.010190828353147623
2013-01-31,0.049506315420350444
2013-02-28,0.026465040168011676
2013-03-31,0.04969946020757887
2013-04-30,0.026838366464386802
2013-05-31,-0.01086633179323643
2013-06-30,-0.0015563113301797923
2013-07-31,0.049493812681983794
2013-08-31,-0.025780788747542718
2013-09-30,0.024774676491830853
2013-10-31,0.03864546801460426
2013-11-30,0.011186650656167191
2013-12-31,0.02216230058053044
2014-01-31,-0.023058187780689077
2014-02-28,0.0495719091519624
2014-03-31,0.013692097466808504
2014-04-30,0.012989415660874002
2014-05-31,0.016874285473692893
2014-06-30,0.02407846456358349
2014-07-31,-0.022543310823381638
2014-08-31,0.042758066783273235
2014-09-30,-0.022593932782413405
2014-10-31,0.042346420722225726
2014-11-30,0.023591356818702384
2014-12-31,0.0066058357087624454
2015-01-31,-0.010859579160918498
2015-02-28,0.0354186723456317
2015-03-31,-0.00709098452273497
2015-04-30,-0.012785890469009634
2015-05-31,0.007775114958038584
2015-06-30,-0.025374814616566124
2015-07-31,0.011376119911888069
2015-08-31,-0.04574259394352814
2015-09-30,-0.02771602139132308
2015-10-31,0.057286957066257006
2015-11-30,-0.0005049723410341621
2015-12-31,-0.020620674473831098
2016-01-31,-0.04632505458623992
2016-02-29,0.04724556279217253
2016-03-31,0.08977156306877007
2016-04-30,-0.0019795854764204524
2016-05-31,0.006712976560872861
2016-06-30,0.019453548438497375
2016-07-31,0.030845413765655222
2016-08-31,-0.010599392421892433
2016-09-30,-0.00114462844679516
2016-10-31,-0.0300694080559732
2016-11-30,0.032074875669472966
2016-12-31,0.013008679172568
2017-01-31,0.015984254856364125
2017-02-28,0.025759412437321282
2017-03-31,-0.0036795300092328626
2017-04-30,0.004912171937300214
2017-05-31,-0.0042708378935521485
2017-06-30,0.0016442818142635822
2017-07-31,0.011866779201500002
2017-08-31,-0.0072026470835023435
2017-09-30,0.028516431108152183
2017-10-31,0.002585165985730494
2017-11-30,0.049973776267694156
2017-12-31,0.012541364042667947
2018-01-31,0.028245490374633624
2018-02-28,-0.04650825434733961
2018-03-31,0.0014366534679949086
2018-04-30,0.005294186481268561
2018-05-31,0.0015217560171695112
2018-06-30,0.024380218414167192
2018-07-31,0.032380955440900194
2018-08-31,0.012858912358069663
2018-09-30,-0.0051498514567587155
2018-10-31,-0.06461333967421813
2018-11-30,0.027136395635584887
2018-12-31,-0.09989567313565541
2019-01-31,0.09258113919817858
2019-02-28,0.030800186287211373
2019-03-31,0.01920181751887408
2019-04-30,0.025734903527983487
2019-05-31,-0.06087490583974673
2019-06-30,0.06218537152548414
2019-07-31,0.003921353232864801
2019-08-31,-0.005293069749561361
2019-09-30,0.039924068905700674
2019-10-31,-0.001674320869531214
2019-11-30,0.019116724031192505
2019-12-31,0.031608599449672294
2020-01-31,-0.00010538035833108897
2020-02-29,-0.09524447527585167
2020-03-31,-0.19771092991840616
2020-04-30,0.11017810433247577
2020-05-31,0.03974384128757991
2020-06-30,0.007083700046343751
2020-07-31,0.04912176002794437
2020-08-31,0.025823684835247655
2020-09-30,-0.022809568216568838
2020-10-31,-0.002271374290200494
2020-11-30,0.1069507017679081
2020-12-31,0.02645736234854053
2021-01-31,-0.003115842775408844
2021-02-28,0.025168035262576476
2021-03-31,0.07767438094160517
2021-04-30,0.05208914669193545
2021-05-31,0.013877870467387917
2021-06-30,-0.006220780981482985
2021-07-31,0.009746650586526226
2021-08-31,0.020424422943425682
2021-09-30,-0.047290814749084864
2021-10-31,0.034444345248074874
2021-11-30,-0.02070081063341395
2021-12-31,0.08156239187893259
2022-01-31,-0.03748405056164846
2022-02-28,-0.006681565850508553
2022-03-31,0.05307504190323052
2022-04-30,-0.047880241297296657
2022-05-31,-0.00044859805277582736
2022-06-30,-0.07841817344383918
2022-07-31,0.06193358548642976
2022-08-31,-0.03181976427496958
2022-09-30,-0.09582036949813881
2022-10-31,0.08849745196249874
2022-11-30,0.06286561596832158
2022-12-31,-0.04002544732169248
2023-01-31,0.05576747516055352
2023-02-28,-0.0386343482829699
2023-03-31,-0.010760535599393276
2023-04-30,0.009622508337021848
2023-05-31,-0.05605282573465586
2023-06-30,0.06942069559378476
2023-07-31,0.03229492438775377
2023-08-31,-0.038359023570404036
2023-09-30,-0.04955329193760556
2023-10-31,-0.03449507806793721
2023-11-30,0.07699600563213727
2023-12-31,0.05940420126587451
2024-01-31,-0.005206327042099318
2024-02-29,0.02915080084129551
2024-03-31,0.049330725511472426
2024-04-30,-0.04831265165397359
2024-05-31,0.010499280371963581
2024-06-30,-0.013050123964965698
2024-07-31,0.05218612644457247
2024-08-31,0.028458361642642573
2024-09-30,0.01557739475326414
2024-10-31,-0.02151454581399809
2024-11-30,0.05148434765796722
2024-12-31,-0.0668405006442848
