date,Spread Return
1977-06-01,0.005496441139009947
1977-07-01,0.01085004647227821
1977-08-01,0.010071041656237005
1977-09-01,0.0021078556099817292
1977-10-01,-0.003984659430208495
1977-11-01,-0.014698076413987057
1977-12-01,0.0014383185858832803
1978-01-01,-0.007169433348215175
1978-02-01,-0.003393273353931449
1978-03-01,-0.018336359878397462
1978-04-01,0.016679622009877937
1978-05-01,-0.016152833484060228
1978-06-01,-0.004914419014269729
1978-07-01,0.0052225703367055
1978-08-01,-0.007961022654736874
1978-09-01,-0.0006600900947992057
1978-10-01,0.03212876735685506
1978-11-01,0.00448154526951253
1978-12-01,0.010786491709084032
1979-01-01,-0.02391190528801189
1979-02-01,-0.002899786001593435
1979-03-01,-0.0014426226594398128
1979-04-01,-0.001394566945186619
1979-05-01,-0.004472603017132443
1979-06-01,-0.0006384844642486273
1979-07-01,-0.005110118865420963
1979-08-01,-0.003292889209525446
1979-09-01,0.007819383113370744
1979-10-01,0.024834245706261845
1979-11-01,-0.0021115250810030337
1979-12-01,-0.01189106835335825
1980-01-01,0.020308618235289462
1980-02-01,0.0439615248434014
1980-03-01,0.001713551795710297
1980-04-01,-0.008773134889141145
1980-05-01,-0.018685556132900127
1980-06-01,0.001318417973378623
1980-07-01,-0.0012119340649280053
1980-08-01,-0.0017863112508892387
1980-09-01,0.014108310859784694
1980-10-01,0.020518269170879292
1980-11-01,0.07744050260251571
1980-12-01,-0.029614387585297844
1981-01-01,-0.03466345265671652
1981-02-01,-0.006569580333587954
1981-03-01,-0.028393376054354977
1981-04-01,-0.013336922142877487
1981-05-01,-0.007975490251753078
1981-06-01,-0.0035086403446043307
1981-07-01,0.029071833413603507
1981-08-01,4.097334992058527e-05
1981-09-01,-0.0006823815017480347
1981-10-01,0.005381344071407945
1981-11-01,0.0038085544249606765
1981-12-01,-0.003800941489106372
1982-01-01,-0.0012887869690039223
1982-02-01,-0.026504374373351278
1982-03-01,-0.008208194706499479
1982-04-01,-0.002716519944526978
1982-05-01,0.014977604574493153
1982-06-01,-0.006686867460639423
1982-07-01,0.00032174969038304725
1982-08-01,0.006128303119456002
1982-09-01,-0.006436265850454707
1982-10-01,-0.009401358092356954
1982-11-01,-0.001173175335134155
1982-12-01,0.004734832057832091
1983-01-01,0.014525376695622323
1983-02-01,-0.00974346142712934
1983-03-01,-0.016287034979066133
1983-04-01,0.009330471861494993
1983-05-01,-0.014743192994871241
1983-06-01,0.012687810465892999
1983-07-01,-0.007571007701714271
1983-08-01,0.016452031904809004
1983-09-01,-0.013004652180405744
1983-10-01,-0.003036043314280111
1983-11-01,-0.01369415532969609
1983-12-01,0.007093586283930921
1984-01-01,0.012603184674281162
1984-02-01,0.015221368139733168
1984-03-01,0.0012724991884661627
1984-04-01,0.011526233995031882
1984-05-01,0.0018091853258856358
1984-06-01,-0.0027232183881966097
1984-07-01,0.013410471698540132
1984-08-01,0.0065515151141294775
1984-09-01,-0.004890099944332059
1984-10-01,1.4037371849377409e-05
1984-11-01,-0.009528269328010812
1984-12-01,0.00449592118663188
1985-01-01,0.0016038837674711426
1985-02-01,-0.0014924149328722422
1985-03-01,-0.010067723005314368
1985-04-01,0.009180583749381072
1985-05-01,-0.0016076880218353629
1985-06-01,0.0031791859493878385
1985-07-01,-0.001069763362284064
1985-08-01,-0.006782680388670823
1985-09-01,0.0068895407304893665
1985-10-01,0.002225598548985304
1985-11-01,0.0037309367598193366
1985-12-01,0.007944858280835493
1986-01-01,-0.00715013713009994
1986-02-01,0.004599752560973891
1986-03-01,-0.0030116460346561805
1986-04-01,0.011839419685130664
1986-05-01,-0.010881736922906386
1986-06-01,0.01548418040049012
1986-07-01,0.009250116080874143
1986-08-01,-0.0034936259916227563
1986-09-01,-0.009732484716475795
1986-10-01,0.0022448378675435227
1986-11-01,0.004864382697846319
1986-12-01,0.0035523151374624966
1987-01-01,0.012091570669002016
1987-02-01,-0.006276466008734702
1987-03-01,0.005308666886457446
1987-04-01,0.011285868722081385
1987-05-01,-0.0042634537013417385
1987-06-01,0.008489657775349706
1987-07-01,-0.01138353932102007
1987-08-01,0.017540523589290712
1987-09-01,0.004644915932703175
1987-10-01,0.037766887923003645
1987-11-01,-0.015685984357062602
1987-12-01,0.00268608528830884
1988-01-01,-0.006236537384153057
1988-02-01,-0.010058360209028103
1988-03-01,-0.013191281492218678
1988-04-01,0.007753122274397671
1988-05-01,0.0007602936480457113
1988-06-01,0.004200407635052493
1988-07-01,0.003429606016688281
1988-08-01,-0.003502815811667271
1988-09-01,0.004997665088671714
1988-10-01,0.014336147164077155
1988-11-01,0.007984123989067162
1988-12-01,-0.003579001188841101
1989-01-01,0.006021319752276003
1989-02-01,-0.010318061170530055
1989-03-01,0.006133263812815887
1989-04-01,0.0057671366119302694
1989-05-01,0.00037302218670735854
1989-06-01,-0.0033604244586107807
1989-07-01,0.01581759040377681
1989-08-01,0.0013469939174889263
1989-09-01,0.014077952004122712
1989-10-01,0.016055309942552352
1989-11-01,0.007691577316212499
1989-12-01,0.0031020521169378423
1990-01-01,0.005827276083918517
1990-02-01,0.00725233861631492
1990-03-01,0.0053912991711546066
1990-04-01,0.018280850532706325
1990-05-01,0.012629647719704762
1990-06-01,0.00793165728127775
1990-07-01,0.014810804507143727
1990-08-01,0.01652333808037304
1990-09-01,0.016361988452652403
1990-10-01,0.021243784345389906
1990-11-01,-0.002370688306688448
1990-12-01,-0.00019654526393873134
1991-01-01,0.0013560118465705956
1991-02-01,0.0006707131785975845
1991-03-01,0.004590775726153826
1991-04-01,5.251450329265845e-05
1991-05-01,0.002768554729139283
1991-06-01,-0.003963065800780367
1991-07-01,0.01731643034362735
1991-08-01,0.011400716199843553
1991-09-01,-0.0007281439119559679
1991-10-01,0.003143193213462653
1991-11-01,0.008597228266044157
1991-12-01,0.021397997629491072
1992-01-01,-0.02540262293327699
1992-02-01,-0.005930990860484368
1992-03-01,-0.00014762270074478862
1992-04-01,0.013991107399186815
1992-05-01,-0.003086100631603715
1992-06-01,0.006351887276834917
1992-07-01,-0.0003783730317978365
1992-08-01,0.003379703865202411
1992-09-01,-0.005181277296900067
1992-10-01,-0.006855416537780585
1992-11-01,0.0031214275937951064
1992-12-01,0.002228784989261434
1993-01-01,-0.013578757910745318
1993-02-01,-0.004488509730745698
1993-03-01,-0.0034012488097606847
1993-04-01,-0.003845418090888392
1993-05-01,0.006054344094972016
1993-06-01,0.002627581734915633
1993-07-01,-0.0008638107870237786
1993-08-01,-0.0003404365911367016
1993-09-01,0.009369052649919617
1993-10-01,0.012674393173029035
1993-11-01,0.008884309123554222
1993-12-01,-0.004602313031141
1994-01-01,0.003015124814395642
1994-02-01,-0.0037602392262049873
1994-03-01,0.0019013736282480279
1994-04-01,0.011397048595865173
1994-05-01,0.0123875146130185
1994-06-01,-0.0015182676052806487
1994-07-01,-0.001810047505518067
1994-08-01,-0.004118703878540263
1994-09-01,0.0036313499668404435
1994-10-01,0.024249059583322036
1994-11-01,0.00876112404564535
1994-12-01,0.0014155911579496715
1995-01-01,0.005231519498218529
1995-02-01,0.00030629125195496404
1995-03-01,0.005952370975158067
1995-04-01,0.010482851546086018
1995-05-01,0.0047137782797685435
1995-06-01,0.005622687471343108
1995-07-01,0.005826114787318596
1995-08-01,0.0011545199719806562
1995-09-01,0.018312079310120046
1995-10-01,0.024676371347957787
1995-11-01,0.0002767928922529084
1995-12-01,5.281022380659861e-05
1996-01-01,0.006789733385702254
1996-02-01,0.0038246776873399942
1996-03-01,-0.004730927300389858
1996-04-01,-0.0076325575728061895
1996-05-01,0.010935283501361383
1996-06-01,0.009711071252497932
1996-07-01,0.009222835468121637
1996-08-01,-0.006642231812632755
1996-09-01,0.009745734804028863
1996-10-01,0.01709480330998246
1996-11-01,0.017242682467455278
1996-12-01,0.0008020679269207798
1997-01-01,0.03251596412848466
1997-02-01,-0.002068100723946654
1997-03-01,-0.003429381306572353
1997-04-01,0.03513580612949358
1997-05-01,-0.002568902770482537
1997-06-01,0.009200253308952355
1997-07-01,0.01916295640816021
1997-08-01,-0.021678870484623382
1997-09-01,0.008578605000469697
1997-10-01,0.010161696688978976
1997-11-01,0.013726322816598698
1997-12-01,0.004570160300056397
1998-01-01,0.02617826416049597
1998-02-01,0.004919441632547927
1998-03-01,0.006974985171426466
1998-04-01,0.015095700891324707
1998-05-01,0.0060384624436907435
1998-06-01,0.036106983919478274
1998-07-01,0.04447311653600303
1998-08-01,-0.008241610057055343
1998-09-01,0.031072679542984122
1998-10-01,0.011147567347502135
1998-11-01,0.01812150626972455
1998-12-01,0.05957027197783802
1999-01-01,0.06245315265823986
1999-02-01,-0.006531931091837674
1999-03-01,0.0409168972818559
1999-04-01,-0.053698680371170544
1999-05-01,-0.020874402837665396
1999-06-01,0.026300415718073872
1999-07-01,0.0071360602799744495
1999-08-01,0.027084162801230258
1999-09-01,0.02001560630767223
1999-10-01,0.05408733778752763
1999-11-01,0.04271466997857125
1999-12-01,0.05320460817190174
2000-01-01,0.029304544596646075
2000-02-01,0.08272514678256647
2000-03-01,-0.005151657665236287
2000-04-01,-0.03770429636206228
2000-05-01,-0.0376655888681651
2000-06-01,0.07524122328551601
2000-07-01,-0.001115087705819166
2000-08-01,0.022407562267876227
2000-09-01,-0.019784009635404054
2000-10-01,-0.0328899263284121
2000-11-01,-0.043527784635252864
2000-12-01,-0.05042731417450248
2001-01-01,0.031905658355341635
2001-02-01,-0.05184842947158378
2001-03-01,-0.021485579117674118
2001-04-01,0.02775445350631292
2001-05-01,-0.018558662836951866
2001-06-01,0.002054090669102459
2001-07-01,-0.01652056638942333
2001-08-01,-0.02697180168975309
2001-09-01,0.04037418532164298
2001-10-01,0.015519949301865638
2001-11-01,-0.008364700960743321
2001-12-01,-0.018047723461344277
2002-01-01,-0.012015675237582532
2002-02-01,-0.02820002422544717
2002-03-01,-0.008567956513540843
2002-04-01,-0.03559870634589211
2002-05-01,-0.004508662294453162
2002-06-01,0.0012026761584087928
2002-07-01,0.025960026137442027
2002-08-01,-0.0030919062485283283
2002-09-01,0.004526624949663216
2002-10-01,0.057249813866278046
2002-11-01,-0.002266487037412765
2002-12-01,-0.01584902545543989
2003-01-01,0.007957668235723553
2003-02-01,0.014149025267319442
2003-03-01,0.01191364821218538
2003-04-01,0.00033602712552914527
2003-05-01,-0.02908508478400812
2003-06-01,0.00856212747676709
2003-07-01,0.0001360190059532633
2003-08-01,-0.009293416693701446
2003-09-01,0.0062784820593738576
2003-10-01,-0.0051157264584676745
2003-11-01,-0.0065327017275895564
2003-12-01,-0.0018934799916698816
2004-01-01,0.006981924636778946
2004-02-01,-0.009416216540368703
2004-03-01,-0.00860369265359265
2004-04-01,-0.0030588683813581735
2004-05-01,0.0019630440564024493
2004-06-01,-0.010050557588721042
2004-07-01,0.0017660274471000964
2004-08-01,0.000893077899843938
2004-09-01,-0.016113499015359883
2004-10-01,0.003880016624739366
2004-11-01,-0.007057695910295356
2004-12-01,-0.0008265983073173985
2005-01-01,-0.0006496375681686074
2005-02-01,0.0034516886299753996
2005-03-01,-0.00035085694362508094
2005-04-01,0.007489445157909209
2005-05-01,-0.002227089817440797
2005-06-01,-0.010238562071021605
2005-07-01,0.004641916722812327
2005-08-01,0.0031294214772225994
2005-09-01,-5.5586988297370854e-05
2005-10-01,0.006702084091682964
2005-11-01,0.008041258326075378
2005-12-01,-0.006910578594778646
2006-01-01,0.0001704181267584426
2006-02-01,-0.0005192319168475009
2006-03-01,0.0020342296799303466
2006-04-01,-0.005930614953346892
2006-05-01,-0.002818746255280214
2006-06-01,0.0010142031831608103
2006-07-01,0.011200778767457892
2006-08-01,0.0014764657610732805
2006-09-01,0.006268452382188844
2006-10-01,0.001284284544874864
2006-11-01,0.0012551204907188286
2006-12-01,0.0028465655308809006
2007-01-01,-0.0022812399057066286
2007-02-01,-0.00962943068679922
2007-03-01,0.004059777179469268
2007-04-01,0.0044274699987463945
2007-05-01,0.006141560986317459
2007-06-01,0.0058065696464349534
2007-07-01,0.02028447642334656
2007-08-01,0.011629534988122654
2007-09-01,0.015989624212069106
2007-10-01,0.01089618870862366
2007-11-01,0.002011047690397484
2007-12-01,0.018299775077848912
2008-01-01,-0.012125501049030353
2008-02-01,0.011527317603337636
2008-03-01,0.014551471947512383
2008-04-01,0.007579100841014319
2008-05-01,-0.003712145091943009
2008-06-01,0.02724948016398647
2008-07-01,-0.006237848946477175
2008-08-01,-0.00880511849228359
2008-09-01,0.02088314818011923
2008-10-01,0.03749955123108925
2008-11-01,0.0209551282043869
2008-12-01,-0.004118490328248594
2009-01-01,0.020001236239659548
2009-02-01,0.0193948263520399
2009-03-01,-0.007244032072126358
2009-04-01,-0.003453783946505695
2009-05-01,0.01344318555168289
2009-06-01,0.0023967592347667686
2009-07-01,0.0005362078936990561
2009-08-01,-0.0025873679063815602
2009-09-01,0.0021349955682072735
2009-10-01,0.011492497145819932
2009-11-01,0.007398613794720829
2009-12-01,-0.014728420606505435
2010-01-01,-0.011793291291671615
2010-02-01,-0.003004229938368269
2010-03-01,0.00371131597908933
2010-04-01,-0.004163043790377938
2010-05-01,-0.008680986905915011
2010-06-01,0.0002130383316837764
2010-07-01,0.003247574085102428
2010-08-01,-0.004502175216460957
2010-09-01,0.001581815237803555
2010-10-01,0.010508783139514519
2010-11-01,0.005257372803477699
2010-12-01,0.005066971186043809
2011-01-01,0.012909755008186526
2011-02-01,-0.005215584721691716
2011-03-01,-0.004749296073464518
2011-04-01,-0.0016842306533042667
2011-05-01,-0.00988213334571675
2011-06-01,0.0021730545743583896
2011-07-01,0.011585711940795869
2011-08-01,-0.002418139469679857
2011-09-01,0.00522121735614256
2011-10-01,0.0027956466058580154
2011-11-01,0.003017734480906647
2011-12-01,0.006879044843581324
2012-01-01,0.013946131903541041
2012-02-01,0.012759952305438499
2012-03-01,0.009373590234992943
2012-04-01,-0.0015330558196250464
2012-05-01,-0.004819940885423202
2012-06-01,0.0046697081375066535
2012-07-01,0.011153626225510603
2012-08-01,0.004505498449656822
2012-09-01,0.004737826352527275
2012-10-01,-0.013305055369357518
2012-11-01,-0.0004747624388810054
2012-12-01,-0.0012911341280811822
2013-01-01,0.00022615522455985554
2013-02-01,-0.006331163631489962
2013-03-01,-0.008521020620952335
2013-04-01,-0.0019096394600193536
2013-05-01,0.021289766574012346
2013-06-01,-0.0077422055553047955
2013-07-01,0.0023753668354235813
2013-08-01,-0.0014014711955094399
2013-09-01,0.0014257343933254604
2013-10-01,0.006679904360092193
2013-11-01,0.013042306706367517
2013-12-01,0.0028025022637655425
2014-01-01,-0.004317287485949013
2014-02-01,-0.002946082021746829
2014-03-01,-0.0012327010384118892
2014-04-01,0.0005272319698425322
2014-05-01,0.0037878227314172078
2014-06-01,-0.0009757058938980254
2014-07-01,0.008023173988074875
2014-08-01,4.129996042093187e-05
2014-09-01,0.00547426190120337
2014-10-01,-0.01005905128914391
2014-11-01,0.004221325829143009
2014-12-01,-0.005689988884095011
2015-01-01,-0.006895177502071467
2015-02-01,0.013126441530068082
2015-03-01,-0.004247799933187798
2015-04-01,0.016855362163585977
2015-05-01,0.004237828598098483
2015-06-01,0.004417604603823778
2015-07-01,0.011919135786885748
2015-08-01,-0.007642527615654447
2015-09-01,0.003821461314740048
2015-10-01,0.020406563763815486
2015-11-01,0.00405456221628993
2015-12-01,0.007527903900253569
2016-01-01,0.0028414785623866456
2016-02-01,-0.0306546950498357
2016-03-01,-0.011272368338290678
2016-04-01,0.0023120011567258373
2016-05-01,0.009690127476067428
2016-06-01,-0.00875437357411209
2016-07-01,0.006260501734033676
2016-08-01,0.007475473034625039
2016-09-01,0.003124845012147265
2016-10-01,0.00966617385356622
2016-11-01,0.0003338347322774729
2016-12-01,0.006551744246645785
2017-01-01,0.0031913986715305896
2017-02-01,0.009831049461325396
2017-03-01,0.005249173903414565
2017-04-01,0.00471853687699084
2017-05-01,0.012468590529584683
2017-06-01,0.0018439956569578165
2017-07-01,0.0076545192589834235
2017-08-01,0.009984779661965247
2017-09-01,-0.007029280752490839
2017-10-01,0.020191621479532004
2017-11-01,-0.009567115238302192
2017-12-01,-0.0013949955848419297
2018-01-01,0.02149616396504614
2018-02-01,0.011007815429643901
2018-03-01,-0.0173441312799694
2018-04-01,0.0027280093693861224
2018-05-01,0.018159391282381105
2018-06-01,-0.006538959231077444
2018-07-01,0.004321249839476474
2018-08-01,0.01964645770170895
2018-09-01,0.005491494172007921
2018-10-01,0.001790174299848117
2018-11-01,-0.003646103624329291
2018-12-01,0.007070042627650139
2019-01-01,-0.005660567747121828
2019-02-01,0.0017832261694635532
2019-03-01,0.0055028545029308824
2019-04-01,0.013589871353747278
2019-05-01,-0.0001062180243252206
2019-06-01,0.004670581685219902
2019-07-01,0.008002644455551551
2019-08-01,-0.0027285458157165782
2019-09-01,-0.0107286181051982
2019-10-01,0.017597821097203564
2019-11-01,0.01074376796257245
2019-12-01,0.001139633018405018
2020-01-01,0.010254072901505686
2020-02-01,0.010423422841262256
2020-03-01,0.059781469139039894
2020-04-01,0.018760082748610962
2020-05-01,0.006364621619872821
2020-06-01,0.018875294586579203
2020-07-01,0.013472416332063301
2020-08-01,0.040721283325214824
2020-09-01,-0.01398971165292642
2020-10-01,-0.012822792798634079
2020-11-01,-0.0010800029248737297
2020-12-01,0.014408600100559624
2021-01-01,0.0008420810067254307
2021-02-01,-0.0007935262766633408
2021-03-01,-0.021774094188384496
2021-04-01,0.007233556169050817
2021-05-01,-0.008305293475413962
2021-06-01,0.026855797766571373
2021-07-01,0.012460632413806894
2021-08-01,0.012034907544679452
2021-09-01,0.0009979663129341607
2021-10-01,0.0320859788729923
2021-11-01,0.01960811541401236
2021-12-01,-0.027440293956084924
2022-01-01,-0.005652973603102046
2022-02-01,-0.012000654777027579
2022-03-01,-0.0014718273027130718
2022-04-01,-0.026573820466788106
2022-05-01,-0.001388420300345524
2022-06-01,0.0016844633292738137
2022-07-01,0.03186266244874528
2022-08-01,-0.006485655178733875
2022-09-01,0.003591902501714192
2022-10-01,-0.00702020569463313
2022-11-01,-0.006418258052698363
2022-12-01,-0.013689623655274243
2023-01-01,0.016306832907369256
2023-02-01,0.015330448645717375
2023-03-01,0.04336266373233847
2023-04-01,0.00746764573900233
2023-05-01,0.06169068479007795
2023-06-01,0.0011391833061861062
2023-07-01,0.0021109760528347232
2023-08-01,0.017762197765822794
2023-09-01,0.0003217491471855377
2023-10-01,0.01163449865340525
2023-11-01,0.01449796477270357
2023-12-01,-0.008592095631644994
2024-01-01,0.02023206248803837
2024-02-01,0.026098105518618714
2024-03-01,-0.01138358666554648
2024-04-01,0.008588525105846831
2024-05-01,0.035897527714168515
2024-06-01,0.04536577416866476
2024-07-01,-0.029140752166056733
2024-08-01,-0.0020862627410050266
2024-09-01,0.009603443746111575
2024-10-01,0.012109972656699296
2024-11-01,0.012276704488394762
2024-12-01,0.048285591505476295
